Sport,NOC,First Year,p_max,a_max,alpha,beta
Rowing,AUS,1988,0.9081810016923076,2.0981382546875,0.3780567530625,0.0935860305625
Rowing,AUS,1992,12.798516321346153,2.8272368585294116,0.3998411022352941,0.10454315976470588
Rowing,AUS,1996,4.560401862634146,2.2584977805535713,0.4657404531964286,0.1026615676607143
Rowing,AUS,2000,2.8848878689666666,2.1036237776756757,0.3077670797297297,0.0988567388918919
Rowing,AUS,2004,7.41178038615625,2.3140834516749997,0.22712757044999998,0.12195122309999999
Rowing,AUS,2008,15.679357369999998,2.05487347672,0.34497620613999996,0.10897495456
Rowing,AUS,2012,1.9125776662258065,2.1638388340277777,0.34075747266666667,0.09436380033333333
Rowing,AUS,2016,1.9090909090909092,2.351554775,0.253760414,0.10151925199999999
Rowing,AUS,2020,3.0,2.351554775,0.253760414,0.101519252
Rowing,AUS,2024,1.1578947368421053,2.351554775,0.253760414,0.101519252
Rugby,AUS,2016,4.36,1.0,0.5,0.05
Rugby,AUS,2020,1.0,1.0,0.5,0.05
Rugby,AUS,2024,1.0,1.0,0.5,0.05
Sailing,AUS,1952,1.0,3.7072273780000002,0.8386497460000001,0.115074605
Sailing,AUS,1956,16.891365674181817,2.751735362235294,0.5885053297647059,0.13299966347058825
Sailing,AUS,1960,1.0325888025714287,3.105621294,0.6900299913333333,0.10061358166666666
Sailing,AUS,1964,3.625,3.707227378,0.838649746,0.115074605
Sailing,AUS,1968,0.7010477242,3.0824825984615383,1.4093115877692308,0.10005738846153846
Sailing,AUS,1972,2.6830396495555555,3.0824825984615383,0.6566536507692308,0.10005738846153846
Sailing,AUS,1976,1.75,3.707227378,0.838649746,0.115074605
Sailing,AUS,1984,1.4111597023846154,3.199622244625,0.780519035125,0.10287311656249999
Sailing,AUS,1988,1.0,3.7072273779999994,0.8386497459999999,0.115074605
Sailing,AUS,1992,1.8851936381,2.7540787485294116,0.7469222668235294,0.10962820782352942
Sailing,AUS,1996,1.3783182721111111,3.2593426122499998,1.0674531354166665,0.10803323483333332
Sailing,AUS,2000,45.159920028250006,2.804818252,0.6010424421666667,0.14475764544444444
Sailing,AUS,2004,0.867907287,2.8742343386153846,1.0176428222307692,0.09621441315384614
Sailing,AUS,2008,26.824773110363637,3.290730858307692,0.9682049948461539,0.14119762346153847
Sailing,AUS,2012,6.58560269125,3.605116830181818,0.6235638762727272,0.10437998981818182
Sailing,AUS,2016,3.75,3.707227378,0.838649746,0.115074605
Sailing,AUS,2020,2.6153846153846154,3.707227378,0.838649746,0.115074605
Sailing,AUS,2024,2.0,3.7072273780000002,0.8386497460000001,0.115074605
Shooting,AUS,1956,1.0714607545,1.7789201132631576,0.3098065816315789,0.06309728810526316
Shooting,AUS,1960,1.0764904564,1.8809215566666666,0.3194364033333333,0.06481240916666667
Shooting,AUS,1964,1.0,2.057105868,0.373323684,0.067774891
Shooting,AUS,1968,1.0261717776666666,1.7928294009999999,0.32664221925,0.06333116825
Shooting,AUS,1972,1.127484094,1.7928294009999999,0.292492763,0.06333116825
Shooting,AUS,1976,1.0,2.057105868,0.373323684,0.067774891
Shooting,AUS,1980,1.0,2.057105868,0.373323684,0.067774891
Shooting,AUS,1984,1.3930896873636363,1.7267602842499998,0.2900279318125,0.0622202375625
Shooting,AUS,1988,1.0475383293076923,1.8083750755294117,0.32135302158823525,0.06359256370588236
Shooting,AUS,1992,1.0764904564,1.8809215566666666,0.3194364033333333,0.06481240916666667
Shooting,AUS,1996,3.6647332130625,1.6098687699999998,0.4769588758846154,0.08715421253846153
Shooting,AUS,2000,1.3662030431071428,1.6776319666666666,0.329868857974359,0.06482229394871795
Shooting,AUS,2004,5.19754058076923,1.6246534674545452,0.27775919827272727,0.07465363631818182
Shooting,AUS,2008,1.084989396,1.864904801090909,0.3145375596363636,0.06454309263636364
Shooting,AUS,2012,1.2185441611428571,1.672703734181818,0.25575143527272726,0.061311294272727274
Shooting,AUS,2016,1.5833333333333333,2.057105868,0.373323684,0.067774891
Shooting,AUS,2020,1.0605867498928572,1.8221934528888886,0.36486414747222223,0.06382491522222222
Shooting,AUS,2024,1.0,2.057105868,0.373323684,0.067774891
Skateboarding,AUS,2020,2.5812426494,3.350875673125,0.28229782187499997,0.05188410125
Skateboarding,AUS,2024,2.1666666666666665,2.962359141,0.308722601,0.05000000000000001
Softball,AUS,1996,2.644724098533333,4.459368561260869,0.7749788969565217,0.06658364913043478
Softball,AUS,2000,1.8379203309999999,4.153290297333333,0.9650651655,0.08233366058333333
Softball,AUS,2004,8.57989888,4.580985627333333,0.538607532,0.08565104066666666
Softball,AUS,2008,4.0,6.227760179,0.782911298,0.075428262
Softball,AUS,2020,1.0,6.227760179,0.782911298,0.075428262
Sport Climbing,AUS,2020,1.0,1.0,0.5,0.05
Sport Climbing,AUS,2024,1.0,1.0,0.5,0.05
Surfing,AUS,2020,1.75,1.0,0.5,0.05
Surfing,AUS,2024,2.25,1.0,0.5,0.05
Swimming,AUS,1952,1.3888888888888888,2.873872916,0.424311134,0.108758771
Swimming,AUS,1956,17.221530834699998,2.932561997872727,0.37324705836363636,0.12111788272727272
Swimming,AUS,1960,12.073205545612902,2.577770187027027,0.4517611589459459,0.1355920107837838
Swimming,AUS,1964,10.291033218788462,2.680023993655172,0.4416801263793103,0.12276514079310345
Swimming,AUS,1968,14.950724899545454,2.606176785142857,0.37083811485714285,0.13062237706493507
Swimming,AUS,1972,1.9035598608529412,2.6548488089350646,0.3805604819740259,0.10189086270129871
Swimming,AUS,1976,1.0187258034745763,2.6022971310724636,0.5063534526811594,0.10172716376811594
Swimming,AUS,1980,2.610150015468085,2.443803722163934,0.3604286661967213,0.09947195696721312
Swimming,AUS,1984,3.3068245463703705,2.7446403011034484,0.39849657303448277,0.11356577477586206
Swimming,AUS,1988,2.009438823735849,2.5053803350757575,0.4138061383484848,0.10237763286363637
Swimming,AUS,1992,3.6142973065178574,2.364311102909091,0.553317900987013,0.1056310171948052
Swimming,AUS,1996,1.9272355318148147,2.488759768485294,0.6147553472058823,0.10275250929411765
Swimming,AUS,2000,23.779420992564514,2.389236305105263,0.44440234119999994,0.13525693872631578
Swimming,AUS,2004,3.8170801602599997,2.5571457522575756,0.47922349099999995,0.10256722125757575
Swimming,AUS,2008,16.05444537948485,2.4344462234299997,0.4153319464,0.11932759770000001
Swimming,AUS,2012,2.4414074348235295,2.6086573599384613,0.5082437019230769,0.0963349250923077
Swimming,AUS,2016,2.816666666666667,2.8738729160000003,0.424311134,0.108758771
Swimming,AUS,2020,4.440121582195652,2.885184666803738,0.4527461670373832,0.10673830517757009
Swimming,AUS,2024,3.397727272727273,2.873872916,0.4243111339999999,0.10875877099999999
Synchronized Swimming,AUS,1984,1.0,1.0,0.065273507,0.05
Synchronized Swimming,AUS,1988,1.191226141,1.0,0.060182338,0.05000000000000001
Synchronized Swimming,AUS,1992,1.0,1.0,0.065273507,0.05
Synchronized Swimming,AUS,1996,0.587734504,1.0,0.460959689,0.05
Synchronized Swimming,AUS,2000,0.976256820923077,1.0,0.09980399823076923,0.05
Synchronized Swimming,AUS,2004,1.0,1.0,0.065273507,0.05
Synchronized Swimming,AUS,2008,1.23903267625,1.0,0.05939908123076923,0.05
Synchronized Swimming,AUS,2012,1.0764904564,1.0,0.06272792249999999,0.05000000000000001
Synchronized Swimming,AUS,2016,1.0,1.0,0.065273507,0.05
Table Tennis,AUS,1988,1.1529809128,1.0,0.1290559842857143,0.05
Table Tennis,AUS,1992,1.0,1.0,0.160678378,0.05
Table Tennis,AUS,1996,1.1964969234285714,1.0,0.13453919550000001,0.05000000000000001
Table Tennis,AUS,2000,1.0941534279,1.0,0.14933358321428572,0.05
Table Tennis,AUS,2004,0.9787821276666667,1.0,0.18556930975000002,0.05
Table Tennis,AUS,2008,1.093713321888889,1.0,0.14439193558333333,0.05000000000000001
Table Tennis,AUS,2012,1.0,1.0,0.160678378,0.05
Table Tennis,AUS,2016,1.0,1.0,0.160678378,0.05
Table Tennis,AUS,2020,1.063742047,1.0,0.14486718114285715,0.05
Table Tennis,AUS,2024,1.0,1.0,0.160678378,0.05
Taekwondo,AUS,2000,2.54780653525,1.0,0.19934095733333335,0.05
Taekwondo,AUS,2004,1.0,1.0,0.218008577,0.05000000000000001
Taekwondo,AUS,2008,1.0,1.0,0.218008577,0.05
Taekwondo,AUS,2012,1.382452282,1.0,0.1340042885,0.05
Taekwondo,AUS,2016,1.0,1.0,0.218008577,0.05
Taekwondo,AUS,2020,1.0956130705,1.0,0.18440686160000003,0.05
Taekwondo,AUS,2024,1.0,1.0,0.218008577,0.05
Tennis,AUS,1988,1.6764904563999998,1.6083701183333332,0.37608737,0.0611730725
Tennis,AUS,1992,1.773792423125,1.4868370429166664,0.5547553269166666,0.07451675966666667
Tennis,AUS,1996,3.49336396075,1.8754997673333333,0.3336364596666666,0.06324862733333333
Tennis,AUS,2000,0.944630945875,1.4900158919166666,0.43945911,0.06274285533333333
Tennis,AUS,2004,0.9951345246666667,1.4866960946666667,0.37395575933333336,0.058938458000000006
Tennis,AUS,2008,1.0325888025714287,1.5678121104444442,0.3809839564444444,0.060428201
Tennis,AUS,2012,1.1529809128,1.5214601014285714,0.32950346,0.05957691928571429
Tennis,AUS,2016,1.0,1.730044142,0.441304844,0.063407687
Tennis,AUS,2020,1.3754383695294117,1.6894861341111111,0.419565686,0.06266281550000001
Tennis,AUS,2024,2.0,1.730044142,0.441304844,0.063407687
Triathlon,AUS,2000,1.7315526665,2.02251937675,0.9042478513750001,0.0791701625
Triathlon,AUS,2004,1.0,2.363359169,0.710873477,0.08889355
Triathlon,AUS,2008,6.818249251799999,1.761848156888889,0.5350877581111111,0.10076729811111111
Triathlon,AUS,2012,1.0,2.363359169,0.710873477,0.08889355
Triathlon,AUS,2016,1.0,2.363359169,0.710873477,0.08889355
Triathlon,AUS,2020,1.0318710235,2.2584853867692307,0.6600370556923078,0.08590173846153847
Triathlon,AUS,2024,1.0,2.363359169,0.7108734770000001,0.08889355
Volleyball,AUS,2000,1.063742047,1.0,0.05,0.05
Volleyball,AUS,2004,1.0,1.0,0.05,0.05
Volleyball,AUS,2012,1.0,1.0,0.05000000000000001,0.05000000000000001
Water Polo,AUS,1952,1.2731802014285714,1.0004109035,0.05000000000000001,0.05303451341666667
Water Polo,AUS,1956,1.21085497425,1.0004025177142857,0.069513975,0.052972584571428574
Water Polo,AUS,1960,0.9190820945714285,1.0005478713333333,0.12103695755555556,0.05404601788888889
Water Polo,AUS,1964,0.890592814,1.000469604,0.14417706575,0.05346801533333334
Water Polo,AUS,1972,1.0425241746666667,1.000469604,0.09672046777777778,0.053468015333333334
Water Polo,AUS,1976,1.0364492925714286,1.0004930842,0.092048421,0.053641416100000006
Water Polo,AUS,1980,1.254968188,1.0004226435999999,0.05,0.0531212138
Water Polo,AUS,1984,1.1029997135,1.0004226435999999,0.0909793475,0.0531212138
Water Polo,AUS,1988,1.23903267625,1.0004334806153847,0.05,0.05320124492307692
Water Polo,AUS,1992,4.602718055333333,1.0004402537500001,0.10993042500000001,0.08034941
Water Polo,AUS,2000,39.68336197808696,1.0005062918125,0.076280263125,0.09777787121875
Water Polo,AUS,2004,0.7115430131875,1.00047899608,0.47624568252000005,0.05353737564
Water Polo,AUS,2008,2.560651668615385,1.000481962,0.16697640005263156,0.06721874963157895
Water Polo,AUS,2012,14.9948710352,1.0004402537500001,0.05000000000000001,0.11513795979166667
Water Polo,AUS,2016,1.0,1.000704406,0.05000000000000001,0.05520202300000001
Water Polo,AUS,2020,1.0,1.000704406,0.05,0.055202023
Water Polo,AUS,2024,3.5,1.000704406,0.05,0.055202023
Weightlifting,AUS,1952,14.29288376,2.2361776045,0.32415970025,0.14592061225
Weightlifting,AUS,1956,1.063742047,2.4127744051428572,0.36332537171428575,0.07475037457142857
Weightlifting,AUS,1960,1.063742047,2.4127744051428572,0.36332537171428575,0.07475037457142857
Weightlifting,AUS,1964,1.0,2.648236806,0.415546267,0.078875437
Weightlifting,AUS,1968,1.0,2.648236806,0.415546267,0.078875437
Weightlifting,AUS,1972,1.0,2.648236806,0.415546267,0.078875437
Weightlifting,AUS,1976,1.0,2.648236806,0.415546267,0.078875437
Weightlifting,AUS,1980,2.7499183698333334,2.03014800375,0.6370591605,0.07619639225000001
Weightlifting,AUS,1984,4.5,2.648236806,0.415546267,0.078875437
Weightlifting,AUS,1988,1.0956130705,2.3185894447999997,0.3424370136,0.0731003496
Weightlifting,AUS,1992,1.2811399656666667,1.824118403,0.2555394376666667,0.0644377185
Weightlifting,AUS,1996,1.6921935229999998,1.9889420836,0.29664732520000003,0.0673252622
Weightlifting,AUS,2000,1.0,2.648236806,0.415546267,0.078875437
Weightlifting,AUS,2004,1.0,2.648236806,0.415546267,0.078875437
Weightlifting,AUS,2008,1.191226141,2.0988245373333334,0.2936975113333333,0.06925029133333334
Weightlifting,AUS,2012,1.0,2.648236806,0.415546267,0.078875437
Weightlifting,AUS,2016,1.0,2.648236806,0.415546267,0.078875437
Weightlifting,AUS,2020,1.0,2.648236806,0.415546267,0.078875437
Weightlifting,AUS,2024,1.0,2.648236806,0.415546267,0.078875437
Wrestling,AUS,1952,1.191226141,1.0,0.16817044866666667,0.05000000000000001
Wrestling,AUS,1956,1.0588388126153847,1.0,0.20362158326666666,0.05
Wrestling,AUS,1960,1.0382452281999999,1.0,0.2111415209090909,0.05
Wrestling,AUS,1964,1.0546360402857142,1.0,0.205098713875,0.05
Wrestling,AUS,1968,1.127484094,1.0,0.18294175475,0.05
Wrestling,AUS,1972,1.191226141,1.0,0.16817044866666667,0.05000000000000001
Wrestling,AUS,1976,1.0392576665,1.0,0.213703057,0.05000000000000001
Wrestling,AUS,1980,1.0,1.0,0.227255673,0.05
Wrestling,AUS,1984,1.0,1.0,0.227255673,0.05
Wrestling,AUS,1988,1.127484094,1.0,0.18294175475,0.05
Wrestling,AUS,1992,1.0,1.0,0.227255673,0.05
Wrestling,AUS,1996,1.0,1.0,0.22725567300000002,0.05
Wrestling,AUS,2000,1.0,1.0,0.227255673,0.05
Wrestling,AUS,2004,1.382452282,1.0,0.1386278365,0.05
Wrestling,AUS,2008,1.0,1.0,0.22725567300000002,0.05000000000000001
Wrestling,AUS,2012,1.0,1.0,0.227255673,0.05
Wrestling,AUS,2016,1.0,1.0,0.22725567300000002,0.05000000000000001
Wrestling,AUS,2024,1.0,1.0,0.227255673,0.05
Archery,AUT,1976,1.0,1.0,0.5,0.05
Archery,AUT,1980,1.0,1.0,0.5,0.05
Archery,AUT,1984,1.0,1.0,0.5,0.05
Archery,AUT,2016,1.0,1.0,0.5,0.05
Archery,AUT,2024,1.0,1.0,0.5,0.05
Artistic Swimming,AUT,2020,1.0,1.0,0.5,0.05
Artistic Swimming,AUT,2024,1.0,1.0,0.5,0.05
Athletics,AUT,1952,1.0041323859473683,1.7641236184499998,0.38468902535,0.07519822179999999
Athletics,AUT,1956,1.0,1.804340651,0.395114878,0.076524444
Athletics,AUT,1960,1.0456243236,1.5745290364285716,0.33075658428571425,0.06894603142857143
Athletics,AUT,1964,1.0424946979999998,1.7239065859,0.3606033902,0.07387199959999999
Athletics,AUT,1968,17.088534762777776,1.5568512199230768,0.46446769684615385,0.11566328053846155
Athletics,AUT,1972,1.0191648094375,1.6773394955789473,0.3604293459473684,0.07233637389473684
Athletics,AUT,1976,0.9313924776666666,1.6032554882499999,0.37980775475,0.069893333
Athletics,AUT,1980,1.02851520225,1.6434725208,0.35006407240000004,0.07121955519999999
Athletics,AUT,1984,0.827506685,1.5362271006666666,0.6305152264999999,0.07655370266666667
Athletics,AUT,1988,1.0935627514444444,1.5362271006666666,0.3088307774166667,0.06768296266666667
Athletics,AUT,1992,1.0343170094375,1.612830972190476,0.42161353357142856,0.07020910019047619
Athletics,AUT,1996,1.0546360402857142,1.703798069625,0.35197551825,0.0732088885
Athletics,AUT,2000,1.5122797371666667,1.6434725207999998,0.3260919024,0.07121955519999999
Athletics,AUT,2004,1.0,1.804340651,0.395114878,0.076524444
Athletics,AUT,2008,1.127484094,1.6032554882499999,0.3088361585,0.069893333
Athletics,AUT,2012,1.191226141,1.5362271006666666,0.28007658533333335,0.06768296266666667
Athletics,AUT,2016,1.0,1.8043406509999997,0.395114878,0.076524444
Athletics,AUT,2020,6.751586223142858,1.625598284111111,0.31842268288888886,0.10363636066666666
Athletics,AUT,2024,1.0,1.804340651,0.395114878,0.076524444
Badminton,AUT,1992,1.0956130705,1.0,0.18440686160000003,0.05
Badminton,AUT,2012,1.0,1.0,0.218008577,0.05
Badminton,AUT,2016,1.0,1.0,0.218008577,0.05
Badminton,AUT,2020,1.0,1.0,0.218008577,0.05
Badminton,AUT,2024,1.0,1.0,0.218008577,0.05
Beach Volleyball,AUT,2000,1.191226141,1.0,0.05000000000000001,0.05000000000000001
Beach Volleyball,AUT,2004,1.254968188,1.0,0.05,0.05
Beach Volleyball,AUT,2008,1.2304838075,1.0,0.08414945625,0.05
Beach Volleyball,AUT,2016,1.0,1.0,0.05,0.05
Beach Volleyball,AUT,2024,1.0,1.0,0.05,0.05
Boxing,AUT,1952,1.0,1.0,0.218008577,0.05
Boxing,AUT,1956,1.0,1.0,0.218008577,0.05
Boxing,AUT,1960,1.0764904564,1.0,0.1900071475,0.05000000000000001
Boxing,AUT,1964,1.0,1.0,0.218008577,0.05
Boxing,AUT,1968,1.0,1.0,0.218008577,0.05
Boxing,AUT,1972,1.0,1.0,0.218008577,0.05
Boxing,AUT,1976,1.0,1.0,0.218008577,0.05
Boxing,AUT,1980,1.0,1.0,0.218008577,0.05
Boxing,AUT,1984,1.0,1.0,0.218008577,0.05
Boxing,AUT,1988,1.0,1.0,0.218008577,0.05
Canoeing,AUT,1952,1.8332122368888888,1.66412716075,0.3992332365833333,0.05936105375
Canoeing,AUT,1956,1.0,1.885502881,0.403558257,0.062481405
Canoeing,AUT,1960,1.0,1.885502881,0.403558257,0.062481405000000004
Canoeing,AUT,1964,1.0508803028333333,1.5313017286000001,0.3206121547,0.057488843
Canoeing,AUT,1968,7.326855485499999,1.590335254,0.2857055046666666,0.09445179749999999
Canoeing,AUT,1972,1.5555555555555556,1.8855028809999999,0.403558257,0.062481405000000004
Canoeing,AUT,1976,1.0,1.885502881,0.403558257,0.062481405
Canoeing,AUT,1980,1.0956130705,1.7084023047999999,0.3328466056,0.059985124
Canoeing,AUT,1984,1.0,1.885502881,0.403558257,0.062481405
Canoeing,AUT,1992,1.0392576665,1.590335254,0.331238113,0.05832093666666666
Canoeing,AUT,1996,0.632045033,1.4427514405,0.42181948,0.0562407025
Canoeing,AUT,2000,0.014236369,1.4427514405,1.3178394565,0.0562407025
Canoeing,AUT,2008,1.2304838075,1.4427514405,0.26092858474999997,0.0562407025
Canoeing,AUT,2012,1.382452282,1.4427514405,0.22677912849999998,0.0562407025
Canoeing,AUT,2016,1.0,1.885502881,0.403558257,0.062481405
Canoeing,AUT,2020,1.0,1.885502881,0.403558257,0.062481405
Canoeing,AUT,2024,1.0,1.885502881,0.403558257,0.062481405
Cycling,AUT,1952,1.163908120857143,1.0,0.1766714113,0.05
Cycling,AUT,1956,1.0546360402857142,1.0,0.208339264125,0.05
Cycling,AUT,1960,1.0,1.0,0.230959159,0.05000000000000001
Cycling,AUT,1972,1.248847092875,1.0,0.16316222121428572,0.05
Cycling,AUT,1976,1.191226141,1.0,0.17063943933333334,0.05000000000000001
Cycling,AUT,1980,1.1785902525,1.0,0.1829158617272727,0.05
Cycling,AUT,1984,1.0,1.0,0.23095915900000002,0.05
Cycling,AUT,1988,1.0,1.0,0.23095915900000002,0.05
Cycling,AUT,1992,1.0551738656,1.0,0.21759427655555555,0.05
Cycling,AUT,1996,1.0546360402857142,1.0,0.208339264125,0.05
Cycling,AUT,2000,1.0956130705,1.0,0.1947673272,0.05
Cycling,AUT,2004,1.087224842857143,1.0,0.20064358129999998,0.05
Cycling,AUT,2008,1.0764904564,1.0,0.20079929916666664,0.05000000000000001
Cycling,AUT,2012,1.127484094,1.0,0.18571936925,0.05
Cycling,AUT,2016,1.0,1.0,0.230959159,0.05
Cycling Mountain Bike,AUT,2020,1.382452282,1.0,0.1340042885,0.05
Cycling Mountain Bike,AUT,2024,1.0,1.0,0.218008577,0.05
Cycling Road,AUT,2020,55.61380236,9.537130025,0.05000000000000001,0.5268676708333334
Cycling Road,AUT,2024,1.0,11.24455603,0.05000000000000001,0.528291515
Cycling Track,AUT,2020,1.0,1.0,0.5,0.05
Cycling Track,AUT,2024,1.0,1.0,0.5,0.05000000000000001
Diving,AUT,1952,1.0764904564,1.0,0.25857019,0.05000000000000001
Diving,AUT,1960,1.254968188,1.0,0.20017053680000002,0.05
Diving,AUT,1964,1.0768279358333332,1.0,0.254787899125,0.05
Diving,AUT,1972,0.9616423341666667,1.0,0.2810254481428571,0.05
Diving,AUT,1976,1.0,1.0,0.300284228,0.05
Diving,AUT,1980,0.8473539585000001,1.0,0.3318729203333333,0.05000000000000001
Diving,AUT,1984,1.0,1.0,0.300284228,0.05
Diving,AUT,1988,1.0,1.0,0.300284228,0.05
Diving,AUT,1992,1.0,1.0,0.300284228,0.05
Diving,AUT,1996,1.0588765716666666,1.0,0.2569478138,0.05
Diving,AUT,2000,1.127484094,1.0,0.237713171,0.05
Diving,AUT,2008,0.922834668,1.0,0.29676338533333335,0.05000000000000001
Diving,AUT,2024,1.0,1.0,0.300284228,0.05
Equestrian,AUT,1956,1.0,1.604957068,0.389026664,0.077544072
Equestrian,AUT,1960,1.0,1.604957068,0.389026664,0.077544072
Equestrian,AUT,1972,0.9345410572222222,1.5444613612000002,0.4133809191,0.0747896648
Equestrian,AUT,1976,0.5855088755,1.403304712,0.8251929343333333,0.076664947
Equestrian,AUT,1980,246.9883142,1.302478534,0.219513332,0.29126899
Equestrian,AUT,1984,1.0,1.6049570680000003,0.389026664,0.077544072
Equestrian,AUT,1988,1.382452282,1.302478534,0.219513332,0.063772036
Equestrian,AUT,1992,4.333333333333333,1.604957068,0.389026664,0.077544072
Equestrian,AUT,1996,1.0546360402857142,1.5293374345,0.34664833100000003,0.07410106300000001
Equestrian,AUT,2000,1.191226141,1.403304712,0.276017776,0.06836271466666667
Equestrian,AUT,2004,0.9925113391764706,1.541277376631579,0.375470394631579,0.07464469600000001
Equestrian,AUT,2012,1.0,1.604957068,0.389026664,0.077544072
Equestrian,AUT,2020,1.3346457467500001,1.3226437696,0.23081422080000003,0.06469017173333333
Equestrian,AUT,2024,1.0,1.6049570680000003,0.389026664,0.077544072
Fencing,AUT,1952,1.0207383289090908,1.0010578725384616,0.205726911,0.05
Fencing,AUT,1960,0.9411049291428571,1.001093936375,0.24333697250000003,0.05
Fencing,AUT,1964,1.0373733758888888,1.0007032448125,0.208139468875,0.05
Fencing,AUT,1968,1.0,1.001250213,0.212248013,0.05
Fencing,AUT,1972,1.032112793,1.0010418441666669,0.2029659168888889,0.05
Fencing,AUT,1976,1.0,1.001250213,0.212248013,0.05
Fencing,AUT,1984,0.9554874568,1.0008930092857145,0.23552377414285713,0.05
Fencing,AUT,1988,1.127484094,1.00093765975,0.17168600975,0.05
Fencing,AUT,1992,1.1152419037499999,1.0008334753333334,0.18093164616666668,0.05000000000000001
Fencing,AUT,1996,1.0,1.001250213,0.212248013,0.05
Fencing,AUT,2000,1.0546360402857142,1.001093936375,0.191967011375,0.05
Fencing,AUT,2004,1.078515333,1.0006251065,0.199422919,0.05
Fencing,AUT,2016,1.0,1.001250213,0.212248013,0.05
Football,AUT,1952,1.0,1.0,0.5,0.05
Golf,AUT,2016,1.0,1.0,0.5,0.05
Golf,AUT,2020,1.0,1.0,0.5,0.05000000000000001
Golf,AUT,2024,1.0,1.0,0.5,0.05000000000000001
Gymnastics,AUT,1952,1.003293972225,1.0,0.2532808252734375,0.05
Gymnastics,AUT,1960,1.0251613343421053,1.0,0.2440974255308642,0.049999999999999996
Gymnastics,AUT,1988,1.0,1.0,0.256866993,0.05
Gymnastics,AUT,1996,1.0,1.0,0.256866993,0.05
Gymnastics,AUT,2008,1.382452282,1.0,0.1534334965,0.05
Gymnastics,AUT,2012,1.0,1.0,0.256866993,0.05
Gymnastics,AUT,2016,1.0,1.0,0.256866993,0.05
Gymnastics,AUT,2020,1.0,1.0,0.256866993,0.05
Gymnastics,AUT,2024,1.0,1.0,0.256866993,0.05
Handball,AUT,1980,42.026613931,1.0,0.9055831163333333,0.26203202766666667
Handball,AUT,1984,28.94028199825,1.0,0.07820255294117648,0.11492515435294116
Handball,AUT,1988,13.3279174015,1.0718145705,0.537274779,0.22418769500000002
Handball,AUT,1992,0.9485564453333334,1.0,0.10993042500000001,0.063003548
Handball,AUT,2000,1.0,1.0,0.05,0.067338064
Hockey,AUT,1952,1.0,1.0,0.5,0.05
Hockey,AUT,1980,1.0,1.0,0.5,0.05
Judo,AUT,1964,1.0,4.498899323,0.584426606,0.152892739
Judo,AUT,1972,1.063742047,3.9990565625714285,0.508079948,0.1381937762857143
Judo,AUT,1976,1.0,4.498899323,0.584426606,0.152892739
Judo,AUT,1980,0.8850441774,3.499213802142857,0.7488748968571428,0.12565423157142858
Judo,AUT,1984,20.93932564,3.3325995486666664,0.406284404,0.217613872
Judo,AUT,1988,1.0,4.498899323,0.584426606,0.152892739
Judo,AUT,1992,1.0,4.498899323,0.584426606,0.152892739
Judo,AUT,1996,1.0764904564,3.9157494358333333,0.495355505,0.13574394916666666
Judo,AUT,2000,1.0,4.498899323,0.584426606,0.152892739
Judo,AUT,2004,62.348876991,2.75847647725,0.7702457705,0.23512849425
Judo,AUT,2008,1.078515333,2.7494496615,0.3855122155,0.1014463695
Judo,AUT,2012,1.0,4.498899323,0.584426606,0.152892739
Judo,AUT,2016,1.0,4.498899323,0.584426606,0.152892739
Judo,AUT,2020,3.1932996266666667,4.040118923142857,0.508079948,0.14620757599999998
Judo,AUT,2024,1.0,4.498899323,0.584426606,0.152892739
Karate,AUT,2020,4.0,1.0,0.5,0.05
Marathon Swimming,AUT,2024,1.0,1.0,0.5,0.05
Modern Pentathlon,AUT,1960,1.127484094,1.0,0.17600643275,0.05
Modern Pentathlon,AUT,1964,1.0,1.0,0.218008577,0.05
Modern Pentathlon,AUT,1968,1.127484094,1.0,0.17600643275,0.05
Modern Pentathlon,AUT,1972,1.0,1.0,0.218008577,0.05
Modern Pentathlon,AUT,1980,1.0,1.0,0.218008577,0.05
Modern Pentathlon,AUT,1984,1.0,1.0,0.218008577,0.05000000000000001
Modern Pentathlon,AUT,1988,1.0,1.0,0.218008577,0.05
Modern Pentathlon,AUT,2012,1.0,1.0,0.218008577,0.05
Modern Pentathlon,AUT,2020,1.0,1.0,0.218008577,0.05
Rowing,AUT,1952,1.0,3.459536052,0.319296131,0.134952583
Rowing,AUT,1956,0.7243746679999999,2.4757216312,0.526729744,0.10097154979999998
Rowing,AUT,1960,1.0,3.459536052,0.319296131,0.134952583
Rowing,AUT,1964,1.0,3.459536052,0.319296131,0.134952583
Rowing,AUT,1968,1.0,3.4595360519999994,0.319296131,0.134952583
Rowing,AUT,1972,1.0,3.459536052,0.319296131,0.134952583
Rowing,AUT,1976,1.0,3.4595360519999994,0.319296131,0.134952583
Rowing,AUT,1980,1.0,3.459536052,0.31929613100000004,0.134952583
Rowing,AUT,1984,1.0,3.4595360519999994,0.319296131,0.134952583
Rowing,AUT,1988,1.092193523,2.7568114657142857,0.26186835428571426,0.11068041642857142
Rowing,AUT,1992,25.6785925136,2.891950809230769,0.27559100076923077,0.17659698476923075
Rowing,AUT,1996,1.0382452281999999,3.2359418654545453,0.2948146645454545,0.1272296209090909
Rowing,AUT,2000,1.127484094,2.8446520389999996,0.25197209825,0.11371443725
Rowing,AUT,2004,1.0,3.4595360519999994,0.319296131,0.134952583
