First Year,Sport,NOC,p_max,a_max,alpha,beta
499.0,Baseball,NED,2.5,5.107410272646663,0.4526171261088512,0.2999830358887416
500.0,Baseball,NED,2.25,5.107410272646663,0.4526171261088512,0.2999830358887416
498.0,Baseball,PUR,2.5,4.050700392118924,0.5794910830032205,0.282295180586071
499.0,Baseball,PUR,2.25,4.050700392118924,0.5794910830032205,0.282295180586071
500.0,Baseball,PUR,2.025,4.050700392118924,0.5794910830032205,0.282295180586071
498.0,Baseball,TPE,7.5,6.413739776346079,0.6518296285077054,0.2453720129640496
499.0,Baseball,TPE,6.75,6.413739776346079,0.6518296285077054,0.2453720129640496
500.0,Baseball,TPE,6.075,6.413739776346079,0.6518296285077054,0.2453720129640496
498.0,Baseball,USA,2.5,4.862056509321296,0.5796256016513724,0.2383682898341968
499.0,Baseball,USA,5.5,4.6031515891070764,0.5434127445816048,0.2683760330492477
500.0,Baseball,USA,4.95,4.6031515891070764,0.5434127445816048,0.2683760330492477
498.0,Basketball,ANG,2.5,4.000006449885999,0.0764976491018527,0.2200829082574835
499.0,Basketball,ANG,2.5,4.000006449885999,0.0764976491018527,0.2200829082574834
500.0,Basketball,ANG,2.25,4.000006449885999,0.0764976491018527,0.2200829082574834
499.0,Basketball,ARG,2.5,4.075474694380491,0.4555587179503205,0.3038219287036049
500.0,Basketball,ARG,2.25,4.075474694380491,0.4555587179503205,0.3038219287036049
498.0,Basketball,AUS,1.9718716868184325,9.301186823677403,0.05,0.05
499.0,Basketball,AUS,4.5,9.301186823677403,0.05,0.05
500.0,Basketball,AUS,4.05,9.301186823677403,0.05,0.05
498.0,Basketball,BRA,2.148664441687413,6.356083032745513,0.5777777777777778,0.05
499.0,Basketball,BRA,4.642857142857143,6.356083032745512,0.5777777777777778,0.05
500.0,Basketball,BRA,4.178571428571429,6.356083032745512,0.5777777777777778,0.05
499.0,Basketball,CAN,2.5,5.000005374904998,0.4566069401878794,0.3120113087740585
500.0,Basketball,CAN,2.25,5.000005374904998,0.4566069401878794,0.3120113087740585
498.0,Basketball,CHN,4.214438512696011,6.409633892518456,0.0654696691965855,0.2152326683619246
499.0,Basketball,CHN,2.5,6.409633892518456,0.0654696691965855,0.2152326683619246
500.0,Basketball,CHN,2.25,6.409633892518456,0.0654696691965855,0.2152326683619246
499.0,Basketball,COD,2.5,4.620235057236437,0.5127134318739773,0.336442036197147
500.0,Basketball,COD,2.25,4.620235057236437,0.5127134318739773,0.336442036197147
498.0,Basketball,CRO,3.711756164930262,20.01137151533696,0.05,0.4478704745297349
499.0,Basketball,CRO,2.5,20.01137151533696,0.05,0.4478704745297349
500.0,Basketball,CRO,2.25,20.01137151533696,0.05,0.4478704745297349
498.0,Basketball,CUB,1.7958289157579097,9.301186823677403,0.05,0.05
499.0,Basketball,CUB,2.5,9.301186823677403,0.05,0.05
500.0,Basketball,CUB,2.25,9.301186823677403,0.05,0.05
498.0,Basketball,ESP,2.5,4.584867895818918,0.6468350672589704,0.268174481352246
499.0,Basketball,ESP,2.25,4.584867895818918,0.6468350672589704,0.268174481352246
500.0,Basketball,ESP,2.025,4.584867895818918,0.6468350672589704,0.268174481352246
498.0,Basketball,EUN,6.590909090909091,4.301280889195866,0.6147098935283549,0.3145084155278774
499.0,Basketball,EUN,5.931818181818182,4.301280889195866,0.6147098935283549,0.3145084155278774
500.0,Basketball,EUN,5.338636363636364,4.301280889195866,0.6147098935283549,0.3145084155278774
498.0,Basketball,GER,2.5,4.055253024243615,0.5770519709877284,0.2702958742306909
499.0,Basketball,GER,2.25,4.055253024243615,0.5770519709877284,0.2702958742306909
500.0,Basketball,GER,2.025,4.055253024243615,0.5770519709877284,0.2702958742306909
499.0,Basketball,GRE,2.5,4.028110770332371,0.5448539537928255,0.2834254792583098
500.0,Basketball,GRE,2.25,4.028110770332371,0.5448539537928255,0.2834254792583098
498.0,Basketball,ITA,2.147914457878955,9.301186823677403,0.05,0.05
499.0,Basketball,ITA,2.5,9.301186823677403,0.05,0.05
500.0,Basketball,ITA,2.25,9.301186823677403,0.05,0.05
499.0,Basketball,JPN,2.5,4.948802562367228,0.4499171868568212,0.3348316060021557
500.0,Basketball,JPN,2.25,4.948802562367228,0.4499171868568212,0.3348316060021557
499.0,Basketball,KOR,2.5,4.565997273731168,0.5471222387373046,0.2673214179412136
500.0,Basketball,KOR,2.25,4.565997273731168,0.5471222387373046,0.2673214179412136
498.0,Basketball,LTU,5.5,4.000006449885999,0.058859843095032,0.1943718486773464
499.0,Basketball,LTU,5.5,4.000006449885999,0.058859843095032,0.1943718486773464
500.0,Basketball,LTU,4.95,4.000006449885999,0.058859843095032,0.1943718486773464
498.0,Basketball,PUR,2.147914457878955,9.301186823677403,0.05,0.05
499.0,Basketball,PUR,2.5,9.301186823677403,0.05,0.05
500.0,Basketball,PUR,2.25,9.301186823677403,0.05,0.05
498.0,Basketball,RUS,2.5,4.000006449885999,0.0820016907028181,0.2444515913644425
499.0,Basketball,RUS,2.5,4.000006449885999,0.0820016907028181,0.2444515913644425
500.0,Basketball,RUS,2.25,4.000006449885999,0.0820016907028181,0.2444515913644425
499.0,Basketball,SCG,7.5,4.426627794180767,0.5208868797389783,0.2492340151830209
500.0,Basketball,SCG,6.75,4.426627794180767,0.5208868797389783,0.2492340151830209
498.0,Basketball,TCH,2.5,6.004471328250791,0.6620298173897191,0.2389963430893903
499.0,Basketball,TCH,2.25,6.004471328250791,0.6620298173897191,0.2389963430893903
500.0,Basketball,TCH,2.025,6.004471328250791,0.6620298173897191,0.2389963430893903
498.0,Basketball,UKR,1.0,20.025914740430363,0.05,0.5746731908605741
499.0,Basketball,UKR,2.5,20.025914740430363,0.05,0.5746731908605741
500.0,Basketball,UKR,2.25,20.025914740430363,0.05,0.5746731908605741
498.0,Basketball,USA,7.504847304587375,21.142857142857142,0.6708874892564424,0.05
499.0,Basketball,USA,11.5,21.142857142857142,0.6708874892564423,0.05
500.0,Basketball,USA,10.35,21.142857142857142,0.6708874892564423,0.05
498.0,Basketball,VEN,2.5,5.296644958950049,0.5855142410955552,0.324233033464438
499.0,Basketball,VEN,2.25,5.296644958950049,0.5855142410955552,0.324233033464438
500.0,Basketball,VEN,2.025,5.296644958950049,0.5855142410955552,0.324233033464438
499.0,Beach Volleyball,ARG,2.5,4.000006449885999,0.2007683126928452,0.4731063681278317
500.0,Beach Volleyball,ARG,2.25,4.000006449885999,0.2007683126928452,0.4731063681278317
499.0,Beach Volleyball,AUS,3.5,6.2742597738962855,0.5782915042282346,0.2336175612921012
500.0,Beach Volleyball,AUS,3.15,6.2742597738962855,0.5782915042282346,0.2336175612921012
499.0,Beach Volleyball,BRA,6.0,5.500004837414499,0.7303198457247437,0.2990507168483261
500.0,Beach Volleyball,BRA,5.4,5.500004837414499,0.7303198457247437,0.2990507168483261
499.0,Beach Volleyball,CAN,3.5,4.160272939351351,0.5447551664224434,0.2777809869182284
500.0,Beach Volleyball,CAN,3.15,4.160272939351351,0.5447551664224434,0.2777809869182284
499.0,Beach Volleyball,CUB,2.5,4.125150416324205,0.812374660388951,0.3524734876130098
500.0,Beach Volleyball,CUB,2.25,4.125150416324205,0.812374660388951,0.3524734876130098
499.0,Beach Volleyball,CZE,2.5,4.000006449885999,0.6811227943759087,0.2582860854797225
500.0,Beach Volleyball,CZE,2.25,4.000006449885999,0.6811227943759087,0.2582860854797225
499.0,Beach Volleyball,ESP,2.5,4.000006449885999,0.3696561407780558,0.2400696679675942
500.0,Beach Volleyball,ESP,2.25,4.000006449885999,0.3696561407780558,0.2400696679675942
499.0,Beach Volleyball,EST,2.5,4.000006449885999,0.3001657223860755,0.2876990926965043
500.0,Beach Volleyball,EST,2.25,4.000006449885999,0.3001657223860755,0.2876990926965043
499.0,Beach Volleyball,FRA,2.5,4.000006449885999,0.4391745796078071,0.2660481277994079
500.0,Beach Volleyball,FRA,2.25,4.000006449885999,0.4391745796078071,0.2660481277994079
499.0,Beach Volleyball,GBR,2.5,4.000006449885999,0.5384466267062841,0.280973114356075
500.0,Beach Volleyball,GBR,2.25,4.000006449885999,0.5384466267062841,0.280973114356075
499.0,Beach Volleyball,GER,2.5,4.920463118184922,0.272654974738981,0.2573909907072202
500.0,Beach Volleyball,GER,2.25,4.920463118184922,0.272654974738981,0.2573909907072202
499.0,Beach Volleyball,INA,2.5,4.419837558689729,0.4679088869720796,0.2367745543520705
500.0,Beach Volleyball,INA,2.25,4.419837558689729,0.4679088869720796,0.2367745543520705
499.0,Beach Volleyball,ITA,2.5,4.000006449885999,0.4722193111822163,0.3873200914826348
500.0,Beach Volleyball,ITA,2.25,4.000006449885999,0.4722193111822163,0.3873200914826348
499.0,Beach Volleyball,JPN,2.5,4.401416563338065,0.479321688640567,0.2568630456180399
500.0,Beach Volleyball,JPN,2.25,4.401416563338065,0.479321688640567,0.2568630456180399
499.0,Beach Volleyball,MEX,2.5,4.000006449885999,0.5107025656880305,0.3800957418019235
500.0,Beach Volleyball,MEX,2.25,4.000006449885999,0.5107025656880305,0.3800957418019235
499.0,Beach Volleyball,NED,2.5,4.000006449885999,0.3173397496203919,0.2317262655313762
500.0,Beach Volleyball,NED,2.25,4.000006449885999,0.3173397496203919,0.2317262655313762
499.0,Beach Volleyball,NOR,2.5,4.000006449885999,0.5078741235156429,0.2899685474498641
500.0,Beach Volleyball,NOR,2.25,4.000006449885999,0.5078741235156429,0.2899685474498641
499.0,Beach Volleyball,NZL,2.5,4.000006449885999,0.5925787312069866,0.3906232079858839
500.0,Beach Volleyball,NZL,2.25,4.000006449885999,0.5925787312069866,0.3906232079858839
499.0,Beach Volleyball,POR,2.5,4.000006449885999,0.3343924594227462,0.3217083752521946
500.0,Beach Volleyball,POR,2.25,4.000006449885999,0.3343924594227462,0.3217083752521946
499.0,Beach Volleyball,SWE,2.5,4.000006449885999,0.2950418364976273,0.1789764798577042
500.0,Beach Volleyball,SWE,2.25,4.000006449885999,0.2950418364976273,0.1789764798577042
499.0,Beach Volleyball,USA,4.833333333333333,4.062063120203224,0.4934049934241257,0.360430526083429
500.0,Beach Volleyball,USA,4.35,4.062063120203224,0.4934049934241257,0.360430526083429
498.0,Boxing,ALG,2.875,4.15443299276961,0.516785634277342,0.3185109759063794
499.0,Boxing,ALG,4.5,4.085098686553809,0.4442335009531893,0.2525929211492925
500.0,Boxing,ALG,4.05,4.085098686553809,0.4442335009531893,0.2525929211492925
498.0,Boxing,ANG,2.5,4.000006449885999,0.3487318644820223,0.3324037082174464
499.0,Boxing,ANG,2.25,4.000006449885999,0.3487318644820223,0.3324037082174464
500.0,Boxing,ANG,2.025,4.000006449885999,0.3487318644820223,0.3324037082174464
498.0,Boxing,ARG,2.5,4.000006449885999,0.8302931653549521,0.3382291826159209
499.0,Boxing,ARG,3.1,4.000006449885999,0.4739133707596302,0.2599131525009234
500.0,Boxing,ARG,2.79,4.000006449885999,0.4739133707596302,0.2599131525009234
499.0,Boxing,ARM,2.5,4.000006449885999,0.4238606004867332,0.3207208574417621
500.0,Boxing,ARM,2.25,4.000006449885999,0.4238606004867332,0.3207208574417621
498.0,Boxing,ASA,1.9718716868184325,9.301186823677403,0.05,0.05
499.0,Boxing,ASA,1.7746845181365893,9.301186823677403,0.05,0.05
500.0,Boxing,ASA,1.5972160663229305,9.301186823677403,0.05,0.05
498.0,Boxing,AUS,2.147914457878955,9.301186823677403,0.05,0.05
499.0,Boxing,AUS,2.5,9.301186823677403,0.05,0.05
500.0,Boxing,AUS,2.25,9.301186823677403,0.05,0.05
499.0,Boxing,AZE,2.5,4.531733791507591,0.6011252161484979,0.3035675784220893
500.0,Boxing,AZE,2.25,4.531733791507591,0.6011252161484979,0.3035675784220893
498.0,Boxing,BAR,2.5,4.000006449885999,0.511280562988175,0.317373715678526
499.0,Boxing,BAR,2.5,4.000006449885999,0.4134266602194443,0.3631740440698667
500.0,Boxing,BAR,2.25,4.000006449885999,0.4134266602194443,0.3631740440698667
498.0,Boxing,BEL,2.5,4.000006449885999,0.5233606553953389,0.215511805252244
499.0,Boxing,BEL,2.25,4.000006449885999,0.5233606553953389,0.215511805252244
500.0,Boxing,BEL,2.025,4.000006449885999,0.5233606553953389,0.215511805252244
499.0,Boxing,BLR,2.5,4.458590596607278,0.5280692411690764,0.26185190598422
500.0,Boxing,BLR,2.25,4.458590596607278,0.5280692411690764,0.26185190598422
498.0,Boxing,BOT,2.5,5.450926345186721,0.8298721577814746,0.1522442594006175
499.0,Boxing,BOT,2.5,4.000006449885999,0.6894062504959007,0.4058435211660666
500.0,Boxing,BOT,2.25,4.000006449885999,0.6894062504959007,0.4058435211660666
498.0,Boxing,BRA,2.2359358434092163,9.301186823677403,0.05,0.05
499.0,Boxing,BRA,2.5,9.301186823677403,0.05,0.05
500.0,Boxing,BRA,2.25,9.301186823677403,0.05,0.05
498.0,Boxing,BUL,2.804849414020811,5.767062274559135,0.6833333333333333,0.05
499.0,Boxing,BUL,4.166666666666667,5.767062274559135,0.6833333333333332,0.05
500.0,Boxing,BUL,3.7500000000000004,5.767062274559135,0.6833333333333332,0.05
499.0,Boxing,BUR,2.5,4.000006449885999,0.0718698847046084,0.1170887185347826
500.0,Boxing,BUR,2.25,4.000006449885999,0.0718698847046084,0.1170887185347826
498.0,Boxing,CAN,3.194374337363686,9.301186823677403,0.05,0.05
499.0,Boxing,CAN,3.0,9.301186823677403,0.05,0.05
500.0,Boxing,CAN,2.7,9.301186823677403,0.05,0.05
498.0,Boxing,CHI,1.4437433736368646,9.301186823677403,0.05,0.05
499.0,Boxing,CHI,1.2993690362731782,9.301186823677403,0.05,0.05
500.0,Boxing,CHI,1.1694321326458605,9.301186823677403,0.05,0.05
498.0,Boxing,CHN,2.5,6.64689978178528,0.7619708674335803,0.3370159722207789
499.0,Boxing,CHN,2.5,4.000006449885999,0.7199002298142979,0.3569688481481379
500.0,Boxing,CHN,2.25,4.000006449885999,0.7199002298142979,0.3569688481481379
499.0,Boxing,CMR,2.5,4.000006449885999,0.5150677169038163,0.4648140109840476
500.0,Boxing,CMR,2.25,4.000006449885999,0.5150677169038163,0.4648140109840476
498.0,Boxing,COD,2.5,4.000006449885999,0.2893643225533978,0.2857501227370203
499.0,Boxing,COD,2.25,4.000006449885999,0.2893643225533978,0.2857501227370203
500.0,Boxing,COD,2.025,4.000006449885999,0.2893643225533978,0.2857501227370203
498.0,Boxing,COL,2.5,4.000006449885999,0.23280899939086,0.241704487690815
499.0,Boxing,COL,2.5,7.000003224943,0.7577304229508044,0.2656791054449355
500.0,Boxing,COL,2.25,7.000003224943,0.7577304229508044,0.2656791054449355
498.0,Boxing,CRO,2.5,15.999993550114002,0.8576932543852137,0.1148039881055365
499.0,Boxing,CRO,2.5,4.000006449885999,0.8905608804766483,0.0615860318973501
500.0,Boxing,CRO,2.25,4.000006449885999,0.8905608804766483,0.0615860318973501
498.0,Boxing,CUB,7.265342525065737,24.260237364735485,0.4087302744434018,0.05
499.0,Boxing,CUB,5.214285714285714,24.26023736473548,0.4087302744434019,0.05
500.0,Boxing,CUB,4.692857142857143,24.26023736473548,0.4087302744434019,0.05
499.0,Boxing,CZE,2.5,4.000006449885999,0.5970343962505933,0.3337339803982238
500.0,Boxing,CZE,2.25,4.000006449885999,0.5970343962505933,0.3337339803982238
498.0,Boxing,DEN,3.25,7.000003224942999,0.7728309114328225,0.2901657238012591
499.0,Boxing,DEN,2.5,4.000006449885999,0.4969677127616256,0.3610829652669416
500.0,Boxing,DEN,2.25,4.000006449885999,0.4969677127616256,0.3610829652669416
498.0,Boxing,DOM,2.5,4.000006449885999,0.4898350748672224,0.2902907339634182
499.0,Boxing,DOM,2.5,4.000006449885999,0.4946626268586374,0.2825780868462765
500.0,Boxing,DOM,2.25,4.000006449885999,0.4946626268586374,0.2825780868462765
499.0,Boxing,ECU,2.5,4.000006449885999,0.3446756960495303,0.3481687445471241
500.0,Boxing,ECU,2.25,4.000006449885999,0.3446756960495303,0.3481687445471241
498.0,Boxing,EGY,2.5,8.000002149962,0.6132696628596791,0.2040169039041623
499.0,Boxing,EGY,2.5,7.000003224943,0.6163857711589305,0.2541698808912283
500.0,Boxing,EGY,2.25,7.000003224943,0.6163857711589305,0.2541698808912283
498.0,Boxing,ESP,3.0414615322561365,4.76038658461825,1.0,0.05
499.0,Boxing,ESP,2.7373153790305227,4.76038658461825,1.0,0.05
500.0,Boxing,ESP,2.4635838411274706,4.76038658461825,1.0,0.05
499.0,Boxing,ETH,2.5,4.000006449885999,0.3120716196967267,0.1661829708754026
500.0,Boxing,ETH,2.25,4.000006449885999,0.3120716196967267,0.1661829708754026
498.0,Boxing,EUN,2.5,4.066605552655477,0.6299078059857108,0.2258224351047761
499.0,Boxing,EUN,2.25,4.066605552655477,0.6299078059857108,0.2258224351047761
500.0,Boxing,EUN,2.025,4.066605552655477,0.6299078059857108,0.2258224351047761
498.0,Boxing,FIN,5.5,4.000006449885999,0.3772410607844188,0.3677788912928187
499.0,Boxing,FIN,4.95,4.000006449885999,0.3772410607844188,0.3677788912928187
500.0,Boxing,FIN,4.455,4.000006449885999,0.3772410607844188,0.3677788912928187
498.0,Boxing,FRA,2.5,4.092554360966155,0.4494953174645761,0.2909940228065851
499.0,Boxing,FRA,2.5,4.120586653333802,0.6433370562034663,0.2542954421835469
500.0,Boxing,FRA,2.25,4.120586653333802,0.6433370562034663,0.2542954421835469
498.0,Boxing,GAB,2.5,5.364225194552536,0.3989967229591999,0.0743810371309265
499.0,Boxing,GAB,2.5,4.000006449885999,0.2954493557875174,0.3125432348647352
500.0,Boxing,GAB,2.25,4.000006449885999,0.2954493557875174,0.3125432348647352
498.0,Boxing,GBR,2.8,4.721894925089176,0.4588395780137119,0.2716052629998801
499.0,Boxing,GBR,2.5,5.108499701934584,0.7108238305736265,0.2360662270401933
500.0,Boxing,GBR,2.25,5.108499701934584,0.7108238305736265,0.2360662270401933
499.0,Boxing,GEO,2.5,4.000006449885999,0.5364445543754762,0.4020149557014406
500.0,Boxing,GEO,2.25,4.000006449885999,0.5364445543754762,0.4020149557014406
498.0,Boxing,GER,4.490623895606144,9.301186823677403,0.05,0.05
499.0,Boxing,GER,4.833333333333333,9.301186823677403,0.05,0.05
500.0,Boxing,GER,4.35,9.301186823677403,0.05,0.05
498.0,Boxing,GHA,2.5,4.060715314165364,0.4313563871771175,0.3276730865223308
499.0,Boxing,GHA,2.5,4.000006449885999,0.5036178733265034,0.2727063225995284
500.0,Boxing,GHA,2.25,4.000006449885999,0.5036178733265034,0.2727063225995284
498.0,Boxing,GRE,2.5,4.000006449885999,0.7687417741947853,0.0511575876229794
499.0,Boxing,GRE,2.5,4.000006449885999,0.4247449484600042,0.3407280637953652
500.0,Boxing,GRE,2.25,4.000006449885999,0.4247449484600042,0.3407280637953652
498.0,Boxing,GUA,2.5,4.000006449885999,0.3251261940462597,0.2626156853343823
499.0,Boxing,GUA,2.25,4.000006449885999,0.3251261940462597,0.2626156853343823
500.0,Boxing,GUA,2.025,4.000006449885999,0.3251261940462597,0.2626156853343823
499.0,Boxing,GUI,2.5,4.000006449885999,0.2709596573183256,0.4484815106250057
500.0,Boxing,GUI,2.25,4.000006449885999,0.2709596573183256,0.4484815106250057
498.0,Boxing,GUY,2.5,10.0,0.7217763653381889,0.1402633903298564
499.0,Boxing,GUY,2.5,4.000006449885999,0.8823959655815501,0.2818126433183412
500.0,Boxing,GUY,2.25,4.000006449885999,0.8823959655815501,0.2818126433183412
499.0,Boxing,HON,2.5,4.000006449885999,0.4839036956146317,0.2157893911797119
500.0,Boxing,HON,2.25,4.000006449885999,0.4839036956146317,0.2157893911797119
498.0,Boxing,HUN,3.0625,20.01735882602048,0.05,0.3475891297628983
499.0,Boxing,HUN,4.75,20.01735882602048,0.05,0.3475891297628983
500.0,Boxing,HUN,4.275,20.01735882602048,0.05,0.3475891297628983
498.0,Boxing,INA,1.9718716868184325,9.301186823677403,0.05,0.05
499.0,Boxing,INA,2.5,9.301186823677403,0.05,0.05
500.0,Boxing,INA,2.25,9.301186823677403,0.05,0.05
498.0,Boxing,IND,2.5,4.235346830546744,0.4738587550323432,0.2903707633723898
499.0,Boxing,IND,2.5,4.000006449885999,0.460084857790673,0.3504486489099805
500.0,Boxing,IND,2.25,4.000006449885999,0.460084857790673,0.3504486489099805
498.0,Boxing,IRI,2.5,8.317185035667325,0.7146064978235144,0.2087548675780899
499.0,Boxing,IRI,2.5,4.000006449885999,0.3580177209512704,0.3140633373203648
500.0,Boxing,IRI,2.25,4.000006449885999,0.3580177209512704,0.3140633373203648
498.0,Boxing,IRL,4.833333333333333,4.023704623818972,0.5451269419759311,0.2953257667059124
499.0,Boxing,IRL,2.5,4.000006449885999,0.3997642441500159,0.2587825894288647
500.0,Boxing,IRL,2.25,4.000006449885999,0.3997642441500159,0.2587825894288647
498.0,Boxing,IRQ,2.5,4.135137463692455,0.6792005068567257,0.2709394570109449
499.0,Boxing,IRQ,2.25,4.135137463692455,0.6792005068567257,0.2709394570109449
500.0,Boxing,IRQ,2.025,4.135137463692455,0.6792005068567257,0.2709394570109449
499.0,Boxing,ISR,2.5,4.000006449885999,0.8083843644075146,0.4811237064101684
500.0,Boxing,ISR,2.25,4.000006449885999,0.8083843644075146,0.4811237064101684
498.0,Boxing,ISV,2.5,8.631930610678316,0.731493393377419,0.2400628096017272
499.0,Boxing,ISV,2.5,4.000006449885999,0.7935347343903415,0.417894833945151
500.0,Boxing,ISV,2.25,4.000006449885999,0.7935347343903415,0.417894833945151
498.0,Boxing,ITA,2.5,4.215676671624801,0.5168171792119345,0.2419555253272948
499.0,Boxing,ITA,2.5,4.000006449885999,0.5920270807162951,0.2954026910420542
500.0,Boxing,ITA,2.25,4.000006449885999,0.5920270807162951,0.2954026910420542
498.0,Boxing,JAM,2.5,4.000006449885999,0.8269606026906664,0.284939957119328
499.0,Boxing,JAM,2.5,4.000006449885999,0.5766540573717105,0.2075924155565121
500.0,Boxing,JAM,2.25,4.000006449885999,0.5766540573717105,0.2075924155565121
498.0,Boxing,JPN,2.5,4.771614459696421,0.5648519862580572,0.2041558551525276
499.0,Boxing,JPN,2.5,4.317940354643607,0.594911277597661,0.2125600523346497
500.0,Boxing,JPN,2.25,4.317940354643607,0.594911277597661,0.2125600523346497
499.0,Boxing,KAZ,5.0,4.000006449885999,0.478072998871786,0.3170900749027384
500.0,Boxing,KAZ,4.5,4.000006449885999,0.478072998871786,0.3170900749027384
498.0,Boxing,KEN,2.5,4.37760878632624,0.5971324575250951,0.2845941379093706
499.0,Boxing,KEN,2.5,4.000006449885999,0.4961092672043163,0.2763372026116167
500.0,Boxing,KEN,2.25,4.000006449885999,0.4961092672043163,0.2763372026116167
499.0,Boxing,KGZ,2.5,4.392752248760549,0.5060067741160631,0.3002995579045641
500.0,Boxing,KGZ,2.25,4.392752248760549,0.5060067741160631,0.3002995579045641
498.0,Boxing,KOR,3.0454545454545454,4.831632103126062,0.5797174443190277,0.2387971585630731
499.0,Boxing,KOR,3.055555555555556,4.05443664800779,0.4932609338912343,0.2212867271748541
500.0,Boxing,KOR,2.7500000000000004,4.05443664800779,0.4932609338912343,0.2212867271748541
498.0,Boxing,LAO,2.5,4.000006449885999,0.4321505494743585,0.192622130944126
499.0,Boxing,LAO,2.25,4.000006449885999,0.4321505494743585,0.192622130944126
500.0,Boxing,LAO,2.025,4.000006449885999,0.4321505494743585,0.192622130944126
498.0,Boxing,LAT,2.5,4.000006449885999,0.4493084676682374,0.2696550639021305
499.0,Boxing,LAT,2.5,4.000006449885999,0.305499927207209,0.2793863132375419
500.0,Boxing,LAT,2.25,4.000006449885999,0.305499927207209,0.2793863132375419
498.0,Boxing,LTU,2.2359358434092163,9.301186823677403,0.05,0.05
499.0,Boxing,LTU,2.0123422590682947,9.301186823677403,0.05,0.05
500.0,Boxing,LTU,1.8111080331614653,9.301186823677403,0.05,0.05
498.0,Boxing,MAD,1.9718716868184325,9.301186823677403,0.05,0.05
499.0,Boxing,MAD,1.7746845181365893,9.301186823677403,0.05,0.05
500.0,Boxing,MAD,1.5972160663229305,9.301186823677403,0.05,0.05
498.0,Boxing,MAR,2.9285714285714284,4.068266578784256,0.5717235431091587,0.1657833728117118
499.0,Boxing,MAR,2.5,4.30632550278369,0.5344070947312786,0.2256167951571226
500.0,Boxing,MAR,2.25,4.30632550278369,0.5344070947312786,0.2256167951571226
499.0,Boxing,MAS,2.5,4.000006449885999,0.8366643070282751,0.239469095713457
500.0,Boxing,MAS,2.25,4.000006449885999,0.8366643070282751,0.239469095713457
499.0,Boxing,MDA,2.5,4.000006449885999,0.5595014927794716,0.288477004120628
500.0,Boxing,MDA,2.25,4.000006449885999,0.5595014927794716,0.288477004120628
498.0,Boxing,MEX,2.5,4.82183099763577,0.3288148919557474,0.2079426169471548
499.0,Boxing,MEX,2.5,4.000006449885999,0.3538207534970418,0.3263621686110254
500.0,Boxing,MEX,2.25,4.000006449885999,0.3538207534970418,0.3263621686110254
498.0,Boxing,MGL,3.0,5.767712490329089,0.6462674878511208,0.2148962586364271
499.0,Boxing,MGL,2.5,4.000006449885999,0.6495665565993667,0.3001801534874607
500.0,Boxing,MGL,2.25,4.000006449885999,0.6495665565993667,0.3001801534874607
499.0,Boxing,MOZ,2.5,4.22466121088734,0.8563345989321125,0.2026990099620285
500.0,Boxing,MOZ,2.25,4.22466121088734,0.8563345989321125,0.2026990099620285
499.0,Boxing,MRI,2.5,4.000006449885999,0.4444323970177959,0.3137911851268648
500.0,Boxing,MRI,2.25,4.000006449885999,0.4444323970177959,0.3137911851268648
498.0,Boxing,NAM,2.5,4.000006449885999,0.2787451700759115,0.2570956463524629
499.0,Boxing,NAM,2.5,4.000006449885999,0.5839945441701627,0.1013250924537594
500.0,Boxing,NAM,2.25,4.000006449885999,0.5839945441701627,0.1013250924537594
498.0,Boxing,NCA,2.5,4.000006449885999,0.471511089253019,0.4597405409681291
499.0,Boxing,NCA,2.25,4.000006449885999,0.471511089253019,0.4597405409681291
500.0,Boxing,NCA,2.025,4.000006449885999,0.471511089253019,0.4597405409681291
498.0,Boxing,NED,4.1,5.724032237584185,0.4798725812191547,0.3185545015918731
499.0,Boxing,NED,3.69,5.724032237584185,0.4798725812191547,0.3185545015918731
500.0,Boxing,NED,3.321,5.724032237584185,0.4798725812191547,0.3185545015918731
498.0,Boxing,NGR,3.611111111111111,4.300756726390328,0.5257227355179159,0.2418803359659391
499.0,Boxing,NGR,3.25,4.000006449885999,0.4074158063465364,0.3124503075719587
500.0,Boxing,NGR,2.9250000000000003,4.000006449885999,0.4074158063465364,0.3124503075719587
498.0,Boxing,NOR,2.5,4.000006449885999,0.9998837962414152,0.4647802956813643
499.0,Boxing,NOR,2.5,4.000006449885999,0.2125250227405458,0.1349545502618961
500.0,Boxing,NOR,2.25,4.000006449885999,0.2125250227405458,0.1349545502618961
498.0,Boxing,NZL,3.5,4.000006449885999,0.3345210854743572,0.2149239042272168
499.0,Boxing,NZL,2.5,4.000006449885999,0.7658694080283057,0.3359626448218944
500.0,Boxing,NZL,2.25,4.000006449885999,0.7658694080283057,0.3359626448218944
498.0,Boxing,PAK,2.5,4.000006449885999,0.2475751462344435,0.2783312125537991
499.0,Boxing,PAK,2.5,5.757516068837411,0.4307636765677207,0.2243487860196282
500.0,Boxing,PAK,2.25,5.757516068837411,0.4307636765677207,0.2243487860196282
499.0,Boxing,PER,2.5,4.000006449885999,0.3163947466724838,0.145299736594687
500.0,Boxing,PER,2.25,4.000006449885999,0.3163947466724838,0.145299736594687
498.0,Boxing,PHI,3.0,4.255823920807727,0.602635238659898,0.1818813301601824
499.0,Boxing,PHI,3.5,4.950895790841199,0.765405502463801,0.2496317264282497
500.0,Boxing,PHI,3.15,4.950895790841199,0.765405502463801,0.2496317264282497
