Name,Sport,Event,NOC,Year,Medal,Division,Strength,First Year,Age,p_max,a_max,alpha,beta,fit_loss
Ellen Langen,Athletics,Athletics Women's 800 metres,NED,1992.0,Gold,1.0,10.0,1992.0,16.0,11.5,4.000006449885999,0.056336908361042354,0.25917138126576944,0.0
Ellen Owen,Diving,Diving Women's Platform,USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08373967489558055,0.3142379937149994,0.0
Ellenor (-lindroth),Swimming,Swimming Women's 100 metres Freestyle,SWE,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08399971755337005,0.1688951075800536,0.0
Ellenor (-lindroth),Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,SWE,1992.0,No medal,5.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09958030827314077,0.4987808896588821,0.0
Elli Evangelidou,Athletics,Athletics Women's Shot Put,CYP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09889472573094049,0.30848774142527835,0.0
Ellinora Overton,Swimming,Swimming Women's 200 metres Individual Medley,AUS,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0917315552520021,0.07490413412456953,0.0
Elliot Weintrob,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",USA,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06932917375722612,0.06483087424548115,0.0
Elmadi Zhabrailov,Wrestling,"Wrestling Men's Middleweight, Freestyle",EUN,1992.0,Silver,1.0,6.0,1992.0,16.0,7.5,4.000006449885999,0.06093484111303785,0.1927589609773387,0.0
Elmar Borrmann,Fencing,"Fencing Men's epee, Individual",GER,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05906982362813645,0.41490936527624167,0.0
Elmar Borrmann,Fencing,"Fencing Men's epee, Team",GER,1992.0,Gold,5.0,10.0,1992.0,16.0,11.5,4.000006449885999,0.05701155022472839,0.4033704264142265,0.0
Elmer Gonzlez,Athletics,Athletics Men's Long Jump,PUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08955915339616825,0.20977928300958693,0.0
Elna Reinach,Tennis,Tennis Women's Doubles,RSA,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06678343979712323,0.18513745005469207,0.0
Elna Reinach,Tennis,Tennis Women's Singles,RSA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08247486203505475,0.08076843827537528,0.0
Elphas Ginindza,Athletics,Athletics Men's Marathon,SWZ,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06617579510147144,0.14754751073801126,0.0
Elsa (-black-),Athletics,Athletics Women's 400 metres,FRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0801347493370354,0.37479623787572225,0.0
Elsa Amaral,Athletics,Athletics Women's 4 x 400 metres Relay,POR,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08238542962013695,0.17122059320252886,0.0
Elsa Freire,Swimming,Swimming Women's 100 metres Butterfly,ANG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08046595251777901,0.4101580610583683,0.0
Elsa Freire,Swimming,Swimming Women's 100 metres Freestyle,ANG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06669039907363183,0.27962484999417087,0.0
Elsa Freire,Swimming,Swimming Women's 50 metres Freestyle,ANG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07724485630581784,0.29693382753301967,0.0
Elsa Nielsen,Badminton,Badminton Women's Singles,ISL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.054811376781369776,0.20403682779707538,0.0
Elsa Solberg-hattestad,Athletics,Athletics Women's Javelin Throw,NOR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08803315418848584,0.0555249163383759,0.0
Elston Shaw,Athletics,Athletics Men's 4 x 100 metres Relay,BIZ,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09665219046313728,0.12492882543617907,0.0
Elston Shaw,Athletics,Athletics Men's Long Jump,BIZ,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07232325233100954,0.1450503971323927,0.0
Elston Shaw,Athletics,Athletics Men's Triple Jump,BIZ,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08332849912191145,0.12498549920709076,0.0
Elvia Ziga,Fencing,"Fencing Women's Foil, Individual",HON,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09331978286937802,0.3114900970426906,0.0
Elvira Becks,Gymnastics,Gymnastics Women's Balance Beam,NED,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0814815019896005,0.35448509867490824,0.0
Elvira Becks,Gymnastics,Gymnastics Women's Floor Exercise,NED,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05433012352995922,0.4185148096085755,0.0
Elvira Becks,Gymnastics,Gymnastics Women's Horse Vault,NED,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06256206560190128,0.3120042559398866,0.0
Elvira Becks,Gymnastics,Gymnastics Women's Individual All-Around,NED,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06111745151744705,0.14190398216021283,0.0
Elvira Becks,Gymnastics,Gymnastics Women's Uneven Bars,NED,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.054638118007757266,0.49604038830738895,0.0
Elvis Gil,Fencing,"Fencing Men's Foil, Individual",CUB,1992.0,Bronze,1.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.06885548286024876,0.3215968771074605,0.0
Elvis Gil,Fencing,"Fencing Men's Foil, Team",CUB,1992.0,Silver,5.0,6.0,1992.0,16.0,7.5,4.000006449885999,0.08743489779666266,0.40378067294933884,0.0
Elvis Gordon,Judo,Judo Men's Heavyweight,GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0650824722356255,0.4317956496696737,0.0
Emanuel Couto,Tennis,Tennis Men's Doubles,POR,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06940837543733297,0.28638413962790904,0.0
Emanuel Fortes,Swimming,Swimming Men's 100 metres Freestyle,BRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07946752912088285,0.2889114250964785,0.0
Emanuel Fortes,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,BRA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08892995762984388,0.15898861781214588,0.0
Emanuel Fortes,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,BRA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07744889599440354,0.12360101726732634,0.0
Emanuel Ortamendi,Hockey,Hockey Men's Hockey,ARG,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08591106343421799,0.13844929212747698,0.0
Emanuela Pierantozzi,Judo,Judo Women's Middleweight,ITA,1992.0,Silver,1.0,6.0,1992.0,16.0,7.5,4.000006449885999,0.06106740269784911,0.4741255570396803,0.0
Emanuela Zardo,Tennis,Tennis Women's Doubles,SUI,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0501029839992017,0.43412203228790835,0.0
Emanuela Zardo,Tennis,Tennis Women's Singles,SUI,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08025608967239763,0.056225229919347176,0.0
Emanuele Idini,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,ITA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.060415046161419794,0.42383677816035725,0.0
Emanuele Idini,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,ITA,1992.0,No medal,6.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08275737671469716,0.14013183107168806,0.0
Emanuele Merisi,Swimming,Swimming Men's 100 metres Backstroke,ITA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07879781961305964,0.18619170700497378,0.0
Emanuele Merisi,Swimming,Swimming Men's 4 x 100 metres Medley Relay,ITA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08994607069868323,0.286143271112105,0.0
Emanuele Vaccari,Sailing,Sailing Men's One Person Dinghy,ITA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09915970100253167,0.49243953038105837,0.0
Emerito Concepcin,Shooting,"Shooting Men's Air Rifle, 10 metres",PHI,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09081964466238211,0.2938180506740333,0.0
Emery Gill,Athletics,Athletics Men's 100 metres,BIZ,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08290588950727978,0.24618682083948862,0.0
Emery Gill,Athletics,Athletics Men's 4 x 100 metres Relay,BIZ,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07196789785771972,0.48811721307196343,0.0
Emil Milev,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",BUL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06692305545438543,0.33365622096096653,0.0
Emil Rizk,Boxing,Boxing Men's Lightweight,EGY,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07923423942345059,0.11138287591263332,0.0
Emile Faurie,Equestrian,"Equestrian Mixed Dressage, Individual",GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09047628642605259,0.4436055870360774,0.0
Emile Faurie,Equestrian,"Equestrian Mixed Dressage, Team",GBR,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06276132221471224,0.3252545597471556,0.0
Emili Font,Cycling,"Cycling Men's Road Race, Individual",AND,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06346372029467653,0.4645815825476619,0.0
Emilia Camacho,Athletics,Athletics Women's 10 kilometres Walk,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08244082417048715,0.4818085963417502,0.0
Emilia Ciosu-pascu,Table Tennis,Table Tennis Women's Doubles,ROU,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07574480681924128,0.28934834066783693,0.0
Emilia Ciosu-pascu,Table Tennis,Table Tennis Women's Singles,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09830493472219999,0.37364258534221306,0.0
Emiliano Buale,Athletics,Athletics Men's 800 metres,GEQ,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05518552893009061,0.14362186320248502,0.0
Emilio Leti,Boxing,Boxing Men's Heavyweight,SAM,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08290366844555493,0.36635387472136105,0.0
Emilio Lvarez,Athletics,Athletics Men's 110 metres Hurdles,CUB,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06707305347585409,0.19912734806112298,0.0
Emilio Mahua,Athletics,Athletics Men's 100 metres,GEQ,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07497702238900515,0.4995214446013712,0.0
Emilio Mello,Archery,Archery Men's Individual,BRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06418185725250129,0.3293525917206927,0.0
Emilio Rodrguez,Weightlifting,Weightlifting Men's Middle-Heavyweight,CUB,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09880861347314036,0.08483693904271433,0.0
Emilio Vicario,Tennis,Tennis Men's Doubles,ESP,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06833836930702021,0.16883298814237635,0.0
Emilio Vicario,Tennis,Tennis Men's Singles,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08788446610660014,0.16593075978864985,0.0
Emiliya Dimitrova,Badminton,Badminton Women's Doubles,BUL,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09298272414518483,0.3470067053705899,0.0
Emiliya Vacheva,Judo,Judo Women's Half-Lightweight,BUL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07585032756338873,0.2928774568089931,0.0
Emilson Dantas,Weightlifting,Weightlifting Men's Heavyweight I,BRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08037348171279446,0.22794307219324372,0.0
Emma Scaunich,Athletics,Athletics Women's Marathon,ITA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08268876752806276,0.3015416244393422,0.0
Emmanuel Brugvin,Canoeing,"Canoeing Men's Canadian Singles, Slalom",FRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08596498283931839,0.26653890630202687,0.0
Emmanuel Bunoz,Rowing,Rowing Men's Coxed Pairs,FRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05418919413371651,0.06707020918216582,0.0
Emmanuel Magnien,Cycling,"Cycling Men's Road Race, Individual",FRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05408537554371028,0.2786909295793839,0.0
Emmanuel Nkurunziza,Cycling,"Cycling Men's Road Race, Individual",RWA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08037909888606928,0.28344987019195356,0.0
Emmanuel Okoli,Athletics,Athletics Men's 4 x 400 metres Relay,NGR,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05808534394540519,0.23647398084289517,0.0
Emmanuel Rey,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",FRA,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06995145072642718,0.23776750620436776,0.0
Emmanuel Tuffour,Athletics,Athletics Men's 100 metres,GHA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05485204434348041,0.07891156520237307,0.0
Emmanuel Tuffour,Athletics,Athletics Men's 200 metres,GHA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.055168375519553926,0.10578823960057021,0.0
Emmanuel Tuffour,Athletics,Athletics Men's 4 x 100 metres Relay,GHA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08997100357097079,0.09745929614528416,0.0
Emmanuelle Coubat,Table Tennis,Table Tennis Women's Doubles,FRA,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.052459384743641674,0.3611537415498303,0.0
Emmelia (-ayliffe),Rowing,Rowing Women's Coxless Fours,AUS,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07456466469285614,0.2315306784174132,0.0
Ena (-weinstein),Athletics,Athletics Women's Marathon,PER,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0734136375077935,0.11799624892507782,0.0
Encarnacin Aguilera,Athletics,Athletics Women's 10 kilometres Walk,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09577205257761934,0.3188732486736763,0.0
Ender Memet,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05378087285405256,0.0752610045287533,0.0
Endre Elekes,Wrestling,"Wrestling Men's Lightweight, Freestyle",HUN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06728337047831841,0.06726051748566783,0.0
Enekpedekumoh Okporu,Wrestling,"Wrestling Men's Middleweight, Freestyle",NGR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05043852365457419,0.4658187254355734,0.0
Enkelejda -bekurti),Shooting,"Shooting Women's Sporting Pistol, 25 metres",ALB,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05256472223629163,0.23726534236860802,0.0
Enosh Depthios,Weightlifting,Weightlifting Men's Flyweight,INA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05740069377113432,0.23497141296675012,0.0
Enric Borrs,Handball,Handball Men's Handball,ESP,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09710262542921869,0.19704912946149106,0.0
Enrico Linscheer,Swimming,Swimming Men's 100 metres Freestyle,SUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09940080528683488,0.3082048997967965,0.0
Enrico Linscheer,Swimming,Swimming Men's 50 metres Freestyle,SUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06509552891763191,0.28076714276074244,0.0
Enrico Lupetti,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",ITA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07899497743047067,0.38734953257050514,0.0
Enrico Sgrulletti,Athletics,Athletics Men's Hammer Throw,ITA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07838794379960541,0.08169289464536034,0.0
Enrique Balbuena,Basketball,Basketball Men's Basketball,ESP,1992.0,No medal,12.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07003601210726712,0.35756191947447913,0.0
Enrique Gallego,Baseball,Baseball Men's Baseball,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06585786319418649,0.29430874683103203,0.0
Enrique Gmez,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",ESP,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09349519968828321,0.14043926544834862,0.0
Enrique Martnez,Shooting,"Shooting Men's Air Rifle, 10 metres",ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07429526360670778,0.41316033999465923,0.0
Enrique Martnez,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",ESP,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07822200646296344,0.4607998772434414,0.0
Enrique Marulanda,Equestrian,"Equestrian Mixed Jumping, Individual",ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.057016018820100274,0.4118360022193343,0.0
Enrique Marulanda,Equestrian,"Equestrian Mixed Jumping, Team",ESP,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.056740304445178164,0.10092364911777552,0.0
Enrique Nada,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",URU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.056940355513622254,0.1535311074691861,0.0
Enrique Nada,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",URU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.055122254752953265,0.3055319383110864,0.0
Enrique Rubio,Athletics,Athletics Men's 4 x 100 metres Relay,ESP,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07862327538827743,0.26486374937077395,0.0
Enrique Surez,Sailing,Sailing Mixed Multihull,PUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07569760105799919,0.051323260844755525,0.0
Enzo Grippo,Fencing,"Fencing Men's Foil, Individual",PAR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0976533239137577,0.21579130700476,0.0
Enzo Grippo,Fencing,"Fencing Men's epee, Individual",PAR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09100876901622969,0.3665983411523636,0.0
Eoin Collins,Tennis,Tennis Men's Doubles,IRL,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0526966259455503,0.42530660795190856,0.0
Eom Jin-han,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",KOR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.054762192780724944,0.24131068481336648,0.0
Epaminondas Samartzidis,Water Polo,Water Polo Men's Water Polo,GRE,1992.0,No medal,13.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.096995334773999,0.2210004816424584,0.0
Eran (-cohen),Swimming,Swimming Men's 100 metres Backstroke,ISR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0841332343556121,0.44939099436151353,0.0
Eran (-cohen),Swimming,Swimming Men's 100 metres Butterfly,ISR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0805335791434588,0.05993534565955562,0.0
Eran (-cohen),Swimming,Swimming Men's 200 metres Backstroke,ISR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07644315856576825,0.17937610679220606,0.0
Erdenotsogtyn Tsogtjargal,Boxing,Boxing Men's Light-Flyweight,MGL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09179058164905378,0.4300952401170987,0.0
Erdin Aslan,Weightlifting,Weightlifting Men's Super-Heavyweight,TUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05450677184117806,0.3684288225007583,0.0
Erez Shemesh,Sailing,Sailing Men's Two Person Dinghy,ISR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06979999462890699,0.4174650189839405,0.0
Ergder Bekidamat,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",TUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.050518145573105494,0.10313654440344486,0.0
Erhan Balc,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",TUR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06503098762151337,0.443048832513331,0.0
Eri Kimura,Swimming,Swimming Women's 200 metres Individual Medley,JPN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09270984180037016,0.18288013994812236,0.0
Eri Kimura,Swimming,Swimming Women's 400 metres Individual Medley,JPN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06889156304670949,0.46981127060435834,0.0
Eric Akogyiram,Athletics,Athletics Men's 100 metres,GHA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06456826753940903,0.18734254953796287,0.0
Eric Akogyiram,Athletics,Athletics Men's 4 x 100 metres Relay,GHA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05557479629718241,0.311593986212034,0.0
Eric Arzabe,Judo,Judo Men's Half-Middleweight,BOL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08842971223731987,0.35659989347725485,0.0
Eric Biau,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",FRA,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08444049534471984,0.4841979407986411,0.0
Eric Born,Judo,Judo Men's Half-Lightweight,SUI,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05167728413851391,0.4609059871683701,0.0
Eric Bravin,Fencing,"Fencing Men's Foil, Individual",USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09952349275907454,0.41486590520227357,0.0
Eric Brown,Weightlifting,Weightlifting Men's Middle-Heavyweight,ASA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06381888507376991,0.47562900859035573,0.0
Eric Centeno,Canoeing,"Canoeing Men's Kayak Singles, Slalom",PER,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09802657386956706,0.06750111456925348,0.0
Eric Cook,Sailing,Sailing Mixed Multihull,RSA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0894846864622176,0.4777844169534513,0.0
Eric Griffin,Boxing,Boxing Men's Light-Flyweight,USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08685678723846066,0.4907997950856926,0.0
Eric Hall,Sailing,Sailing Men's One Person Dinghy,MEX,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.054497862036751304,0.11672528087145204,0.0
Eric Jackson,Canoeing,"Canoeing Men's Kayak Singles, Slalom",USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05029134439724525,0.4086490430089151,0.0
Eric Jamieson,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",GBR,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05332942520766561,0.07967645808371614,0.0
Eric Jespersen,Sailing,Sailing Mixed Two Person Keelboat,CAN,1992.0,Bronze,1.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.07254677246172787,0.17659832195790304,0.0
Eric Magnin,Cycling,Cycling Men's Points Race,FRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06430140492640052,0.3787669576576611,0.0
Eric Namesnik,Swimming,Swimming Men's 400 metres Individual Medley,USA,1992.0,Silver,1.0,6.0,1992.0,16.0,7.5,4.000006449885999,0.05131076586733821,0.2354492461774449,0.0
Eric Sato,Volleyball,Volleyball Men's Volleyball,USA,1992.0,Bronze,12.0,4.0,1992.0,16.0,5.5,4.000006449885999,0.07274980305569316,0.07863347442592443,0.0
Eric Smiley,Equestrian,"Equestrian Mixed Three-Day Event, Individual",IRL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06638113275458978,0.4515850532566918,0.0
Eric Smiley,Equestrian,"Equestrian Mixed Three-Day Event, Team",IRL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.06208279415469223,0.21497564348042358,0.0
Eric Verdonk,Rowing,Rowing Men's Single Sculls,NZL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07373545877788339,0.42661613063090875,0.0
Erich Amplatz,Table Tennis,Table Tennis Men's Doubles,AUT,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.055566869560256575,0.08756441387769931,0.0
Erich Fischer,Water Polo,Water Polo Men's Water Polo,USA,1992.0,No medal,13.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.09760430625351416,0.475288442396311,0.0
Erich Mauff,Rowing,Rowing Men's Coxed Eights,RSA,1992.0,No medal,9.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08954606173223878,0.06927367242703063,0.0
Erich Momberger,Athletics,Athletics Men's Decathlon,PNG,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.08818295639972136,0.4720872462398533,0.0
Erich Wanner,Gymnastics,Gymnastics Men's Floor Exercise,SUI,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.052548359901766734,0.16386007833967223,0.0
Erich Wanner,Gymnastics,Gymnastics Men's Horizontal Bar,SUI,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07428462557708913,0.4616671238868126,0.0
Erich Wanner,Gymnastics,Gymnastics Men's Horse Vault,SUI,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.05162438172352182,0.4934161771336326,0.0
