Name,Sport,Event,NOC,Year,Medal,Division,Strength,First Year,Age,p_max,a_max,alpha,beta,fit_loss,p_max_c,a_max_c,alpha_c,beta_c,t,result,real_medal
Ilya Ivashka,Tennis,Men's Doubles Team,BLR,2020.0,No medal,2.0,1.0,2020.0,16.0,2.5,10.375650210896136,0.145,0.0717969928100181,0.0,4.492046216531236,10.529106990516093,0.1199912499999999,0.0727924723701479,20.0,2.3631744797847887,
Ilya Palazkov,Modern Pentathlon,Men's Individual,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,9.82298481419897,0.05,0.05,0.0,2.6348068442384656,9.819533120491668,0.05,0.05,20.0,2.054264917378132,
Ilya Shymanovich,Swimming,Men's 100m Breaststroke,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,9.477490598907298,0.1574442607982182,0.0849782127240382,0.0,2.2163437917945306,10.44041911425985,0.1554800198084856,0.1321806116423817,20.0,0.9727146108078051,0.0
Ilya Shymanovich,Swimming,Men's 4 x 100m Medley Relay Team,BLR,2020.0,No medal,4.0,1.0,2020.0,16.0,2.5,9.477490598907298,0.1574442607982182,0.0849782127240382,0.0,2.2163437917945306,10.44041911425985,0.1554800198084856,0.1321806116423817,20.0,0.9727146108078051,
Ilya Shymanovich,Swimming,Mixed 4 x 100m Medley Relay Team,BLR,2020.0,No medal,2.0,1.0,2020.0,16.0,2.5,9.477490598907298,0.1574442607982182,0.0849782127240382,0.0,2.2163437917945306,10.44041911425985,0.1554800198084856,0.1321806116423817,20.0,0.9727146108078051,
Ina Nikulina,Rowing,Lightweight Women's Double Sculls Team,BLR,2020.0,No medal,2.0,1.0,2020.0,16.0,2.5,13.095365830788513,0.2425165827369783,0.0966354242978414,0.0,2.3580670947141207,11.942149500706606,0.2440390608806593,0.0998561407319458,20.0,1.559419075820166,
Iryna Kurachkina,Wrestling,Women's Freestyle 57kg,BLR,2020.0,Silver,1.0,6.0,2020.0,16.0,7.5,11.12117744092516,0.145,0.122776255285234,0.0,3.2127868859373243,11.081613599645925,0.1446593537499999,0.1214294397108615,20.0,2.996098059017533,
Iryna Zhuk,Athletics,Women's Pole Vault,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Ivan Litvinovich,Gymnastics,Men,BLR,2020.0,Gold,1.0,10.0,2020.0,16.0,11.5,9.281521500154676,0.1448790317771248,0.0966862274450319,0.0,3.120760000517926,9.602782090836875,0.1504102467533277,0.1018390193336303,20.0,5.030613544291793,3.0
Ivan Tikhon,Athletics,Men's Hammer Throw,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Karyna Demidik,Athletics,Women's High Jump,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Karyna Dziominskaya,Archery,Women's Individual,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,9.539864915588758,0.05,0.05,0.0,1.8090234768592257,9.502087305218168,0.05,0.05,20.0,1.6213929197103827,
Karyna Dziominskaya,Archery,Women's Team,BLR,2020.0,No medal,3.0,1.0,2020.0,16.0,2.5,9.539864915588758,0.05,0.05,0.0,1.8090234768592257,9.502087305218168,0.05,0.05,20.0,1.6213929197103827,
Karyna Kazlouskaya,Archery,Women's Individual,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,9.539864915588758,0.05,0.05,0.0,1.8090234768592257,9.502087305218168,0.05,0.05,20.0,1.6213929197103827,
Karyna Kazlouskaya,Archery,Women's Team,BLR,2020.0,No medal,3.0,1.0,2020.0,16.0,2.5,9.539864915588758,0.05,0.05,0.0,1.8090234768592257,9.502087305218168,0.05,0.05,20.0,1.6213929197103827,
Karyna Yarmolenka,Gymnastics,Group All-Around Team,BLR,2020.0,No medal,5.0,1.0,2020.0,16.0,2.5,9.281521500154676,0.1448790317771248,0.0966862274450319,0.0,3.120760000517926,9.602782090836875,0.1504102467533277,0.1018390193336303,20.0,1.0936116400634333,
Kiryl Maskevich,Wrestling,Men's Greco-Roman 87kg,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,11.12117744092516,0.145,0.122776255285234,0.0,3.2127868859373243,11.081613599645925,0.1446593537499999,0.1214294397108615,20.0,0.9986993530058442,
Krystsina Tsimanouskaya,Athletics,Women's 100m,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Mahamedkhabib Kadzimahamedau,Wrestling,Men's Freestyle 74kg,BLR,2020.0,Silver,1.0,6.0,2020.0,16.0,7.5,11.12117744092516,0.145,0.122776255285234,0.0,3.2127868859373243,11.081613599645925,0.1446593537499999,0.1214294397108615,20.0,2.996098059017533,0.0
Maksim Nedasekau,Athletics,Men's High Jump,BLR,2020.0,Bronze,1.0,4.0,2020.0,16.0,5.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,2.2266407540261746,
Marharyta Makhneva,Canoeing,Women's Kayak Four 500m Team,BLR,2020.0,Silver,4.0,6.0,2020.0,16.0,7.5,15.69071829520494,0.2871700210840774,0.1129381332992936,0.0,3.1954431323026453,16.30743391875728,0.2547087223943539,0.1354085321037345,20.0,7.507663979682008,
Maria Martynova,Shooting,10m Air Rifle Women,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.770498616729602,0.1083914397648551,0.0722703876674615,0.0,2.1187934848799497,10.885776141216192,0.0916397385786149,0.08067448604014,20.0,1.4215057892619287,
Maria Martynova,Shooting,50m Rifle 3 Positions Women,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.770498616729602,0.1083914397648551,0.0722703876674615,0.0,2.1187934848799497,10.885776141216192,0.0916397385786149,0.08067448604014,20.0,1.4215057892619287,
Maria Martynova,Shooting,10m Air Rifle Mixed Team,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.770498616729602,0.1083914397648551,0.0722703876674615,0.0,2.1187934848799497,10.885776141216192,0.0916397385786149,0.08067448604014,20.0,1.4215057892619287,
Maryna Litvinchuk,Canoeing,Women's Kayak Single 500m,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,15.69071829520494,0.2871700210840774,0.1129381332992936,0.0,3.1954431323026453,16.30743391875728,0.2547087223943539,0.1354085321037345,20.0,2.502554659894003,
Maryna Litvinchuk,Canoeing,Women's Kayak Double 500m Team,BLR,2020.0,No medal,2.0,1.0,2020.0,16.0,2.5,15.69071829520494,0.2871700210840774,0.1129381332992936,0.0,3.1954431323026453,16.30743391875728,0.2547087223943539,0.1354085321037345,20.0,2.502554659894003,
Maryna Litvinchuk,Canoeing,Women's Kayak Four 500m Team,BLR,2020.0,Silver,4.0,6.0,2020.0,16.0,7.5,15.69071829520494,0.2871700210840774,0.1129381332992936,0.0,3.1954431323026453,16.30743391875728,0.2547087223943539,0.1354085321037345,20.0,7.507663979682008,
Maryna Slutskaya,Judo,Women +78 kg,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.917517712051378,0.05,0.0925127328232711,0.0,2.420700608560812,10.930728263548568,0.05,0.0927752064357219,20.0,1.153129560895102,
Mikita Borykau,Canoeing,Men's Kayak Double 1000m Team,BLR,2020.0,No medal,2.0,1.0,2020.0,16.0,2.5,15.69071829520494,0.2871700210840774,0.1129381332992936,0.0,3.1954431323026453,16.30743391875728,0.2547087223943539,0.1354085321037345,20.0,2.502554659894003,
Mikita Borykau,Canoeing,Men's Kayak Four 500m Team,BLR,2020.0,No medal,4.0,1.0,2020.0,16.0,2.5,15.69071829520494,0.2871700210840774,0.1129381332992936,0.0,3.1954431323026453,16.30743391875728,0.2547087223943539,0.1354085321037345,20.0,2.502554659894003,
Mikita Sviryd,Judo,Men -100 kg,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.917517712051378,0.05,0.0925127328232711,0.0,2.420700608560812,10.930728263548568,0.05,0.0927752064357219,20.0,1.153129560895102,
Mikita Tsirkun,Sailing,Men's Windsurfer - RS:X,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.01141036928168,0.05,0.05,0.0,2.1773125156072943,9.916051778796993,0.05,0.05,20.0,1.8529909488824408,
Mikita Tsmyh,Swimming,Men's 100m Backstroke,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,9.477490598907298,0.1574442607982182,0.0849782127240382,0.0,2.2163437917945306,10.44041911425985,0.1554800198084856,0.1321806116423817,20.0,0.9727146108078051,
Mikita Tsmyh,Swimming,Men's 4 x 100m Medley Relay Team,BLR,2020.0,No medal,4.0,1.0,2020.0,16.0,2.5,9.477490598907298,0.1574442607982182,0.0849782127240382,0.0,2.2163437917945306,10.44041911425985,0.1554800198084856,0.1321806116423817,20.0,0.9727146108078051,
Mikita Tsmyh,Swimming,Mixed 4 x 100m Medley Relay Team,BLR,2020.0,No medal,2.0,1.0,2020.0,16.0,2.5,9.477490598907298,0.1574442607982182,0.0849782127240382,0.0,2.2163437917945306,10.44041911425985,0.1554800198084856,0.1321806116423817,20.0,0.9727146108078051,
Nadzeya Makarchanka,Canoeing,Women's Canoe Double 500m Team,BLR,2020.0,No medal,2.0,1.0,2020.0,16.0,2.5,15.69071829520494,0.2871700210840774,0.1129381332992936,0.0,3.1954431323026453,16.30743391875728,0.2547087223943539,0.1354085321037345,20.0,2.502554659894003,
Nadzeya Papok,Canoeing,Women's Kayak Four 500m Team,BLR,2020.0,Silver,4.0,6.0,2020.0,16.0,7.5,15.69071829520494,0.2871700210840774,0.1129381332992936,0.0,3.1954431323026453,16.30743391875728,0.2547087223943539,0.1354085321037345,20.0,7.507663979682008,
Nastassia Karakouskaya,Swimming,Women's 4 x 100m Medley Relay Team,BLR,2020.0,No medal,4.0,1.0,2020.0,16.0,2.5,9.477490598907298,0.1574442607982182,0.0849782127240382,0.0,2.2163437917945306,10.44041911425985,0.1554800198084856,0.1321806116423817,20.0,0.9727146108078051,
Nastassia Maslava,Athletics,Women's Hammer Throw,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Nastassia Mironchyk-ivanova,Athletics,Women's Long Jump,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Nina Savina,Athletics,Women's Marathon,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Pavel Mialeshka,Athletics,Men's Javelin Throw,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Siarhei Valadzko,Rowing,Men's Pair Team,BLR,2020.0,No medal,2.0,1.0,2020.0,16.0,2.5,13.095365830788513,0.2425165827369783,0.0966354242978414,0.0,2.3580670947141207,11.942149500706606,0.2440390608806593,0.0998561407319458,20.0,1.559419075820166,
Tatiana Drozdovskaya,Sailing,Women's One Person Dinghy - Laser Radial,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.01141036928168,0.05,0.05,0.0,2.1773125156072943,9.916051778796993,0.05,0.05,20.0,1.8529909488824408,
Tatsiana Khaladovich,Athletics,Women's Javelin Throw,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Tatsiana Klimovich,Rowing,Women's Single Sculls,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,13.095365830788513,0.2425165827369783,0.0966354242978414,0.0,2.3580670947141207,11.942149500706606,0.2440390608806593,0.0998561407319458,20.0,1.559419075820166,0.0
Tatsiana Sharakova,Cycling Track,Women's Omnium,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,4.000006449885999,0.5621492624764385,0.4492860129105375,0.0,0.2499999999999999,0.4000006449885998,0.0382953942974563,0.0400655067090991,20.0,0.002641158873817222,
Uladzislau Hancharou,Gymnastics,Men,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,9.281521500154676,0.1448790317771248,0.0966862274450319,0.0,3.120760000517926,9.602782090836875,0.1504102467533277,0.1018390193336303,20.0,1.0936116400634333,
Uladzislau Litvinau,Canoeing,Men's Kayak Four 500m Team,BLR,2020.0,No medal,4.0,1.0,2020.0,16.0,2.5,15.69071829520494,0.2871700210840774,0.1129381332992936,0.0,3.1954431323026453,16.30743391875728,0.2547087223943539,0.1354085321037345,20.0,2.502554659894003,
Uladzislau Smiahlikau,Boxing,Men's Heavy (81-91kg),BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,11.978732996592292,0.05,0.1494676186324337,0.0,2.410779009723445,11.7769852475555,0.05,0.141972932503717,20.0,0.6840021468312427,
Uzo Limai,Athletics,Women's 4 x 400m Relay Team,BLR,2020.0,No medal,4.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Vanesa Kaladzinskaya,Wrestling,Women's Freestyle 53kg,BLR,2020.0,Bronze,1.0,4.0,2020.0,16.0,5.5,11.12117744092516,0.145,0.122776255285234,0.0,3.2127868859373243,11.081613599645925,0.1446593537499999,0.1214294397108615,20.0,2.1971385766128577,
Vasilina Khandoshka,Artistic Swimming,Duet Team,BLR,2020.0,No medal,2.0,1.0,2020.0,16.0,2.5,4.000006449885999,0.6707464699087226,0.458504240645721,0.0,0.2499999999999999,0.4000006449885998,0.0466213981999544,0.0432020469860152,20.0,0.0027051965829103246,
Vasilisa Marzaliuk,Wrestling,Women's Freestyle 76kg,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,11.12117744092516,0.145,0.122776255285234,0.0,3.2127868859373243,11.081613599645925,0.1446593537499999,0.1214294397108615,20.0,0.9986993530058442,
Viktoria Chaika,Shooting,10m Air Pistol Women,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.770498616729602,0.1083914397648551,0.0722703876674615,0.0,2.1187934848799497,10.885776141216192,0.0916397385786149,0.08067448604014,20.0,1.4215057892619287,
Viktoria Chaika,Shooting,25m Pistol Women,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.770498616729602,0.1083914397648551,0.0722703876674615,0.0,2.1187934848799497,10.885776141216192,0.0916397385786149,0.08067448604014,20.0,1.4215057892619287,
Viktoryia Rashchupkina,Athletics,Women's 20km Race Walk,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Vitali Bandarenka,Boxing,Men's Middle (69-75kg),BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,11.978732996592292,0.05,0.1494676186324337,0.0,2.410779009723445,11.7769852475555,0.05,0.141972932503717,20.0,0.6840021468312427,
Vitali Parakhonka,Athletics,Men's 110m Hurdles,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Vitaliy Zhuk,Athletics,Men's Decathlon,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Viyaleta Skvartsova,Athletics,Women's Triple Jump,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Volha Khudzenka,Canoeing,Women's Kayak Single 500m,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,15.69071829520494,0.2871700210840774,0.1129381332992936,0.0,3.1954431323026453,16.30743391875728,0.2547087223943539,0.1354085321037345,20.0,2.502554659894003,
Volha Khudzenka,Canoeing,Women's Kayak Double 500m Team,BLR,2020.0,No medal,2.0,1.0,2020.0,16.0,2.5,15.69071829520494,0.2871700210840774,0.1129381332992936,0.0,3.1954431323026453,16.30743391875728,0.2547087223943539,0.1354085321037345,20.0,2.502554659894003,
Volha Khudzenka,Canoeing,Women's Kayak Four 500m Team,BLR,2020.0,Silver,4.0,6.0,2020.0,16.0,7.5,15.69071829520494,0.2871700210840774,0.1129381332992936,0.0,3.1954431323026453,16.30743391875728,0.2547087223943539,0.1354085321037345,20.0,7.507663979682008,
Volha Mazuronak,Athletics,Women's Marathon,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Volha Silkina,Modern Pentathlon,Women's Individual,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,9.82298481419897,0.05,0.05,0.0,2.6348068442384656,9.819533120491668,0.05,0.05,20.0,2.054264917378132,
Yauhen Tsurkin,Swimming,Men's 100m Butterfly,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,9.477490598907298,0.1574442607982182,0.0849782127240382,0.0,2.2163437917945306,10.44041911425985,0.1554800198084856,0.1321806116423817,20.0,0.9727146108078051,
Yauhen Tsurkin,Swimming,Men's 4 x 100m Medley Relay Team,BLR,2020.0,No medal,4.0,1.0,2020.0,16.0,2.5,9.477490598907298,0.1574442607982182,0.0849782127240382,0.0,2.2163437917945306,10.44041911425985,0.1554800198084856,0.1321806116423817,20.0,0.9727146108078051,
Yauheni Bahutski,Athletics,Men's Discus Throw,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Yauheni Karaliok,Cycling Track,Men's Omnium,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,4.000006449885999,0.2037586234726889,0.3520241212714455,0.0,0.2499999999999999,0.4000006449885998,0.0382953942974563,0.0400655067090991,20.0,0.007032909737558033,
Yauheni Tsikhantsou,Weightlifting,Men's 96kg,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,14.607988424191182,0.3666666666666667,0.1992057684615047,0.0,3.0170062661675963,15.061726790599392,0.3417830316666666,0.2326514919258238,20.0,0.9830768208970979,
Yuliya Bliznets,Athletics,Women's 4 x 400m Relay Team,BLR,2020.0,No medal,4.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Yury Shcherbatsevich,Shooting,10m Air Rifle Men,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.770498616729602,0.1083914397648551,0.0722703876674615,0.0,2.1187934848799497,10.885776141216192,0.0916397385786149,0.08067448604014,20.0,1.4215057892619287,
Yury Shcherbatsevich,Shooting,50m Rifle 3 Positions Men,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.770498616729602,0.1083914397648551,0.0722703876674615,0.0,2.1187934848799497,10.885776141216192,0.0916397385786149,0.08067448604014,20.0,1.4215057892619287,
Yury Shcherbatsevich,Shooting,10m Air Rifle Mixed Team,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.770498616729602,0.1083914397648551,0.0722703876674615,0.0,2.1187934848799497,10.885776141216192,0.0916397385786149,0.08067448604014,20.0,1.4215057892619287,
Yury Vasilchanka,Athletics,Men's Hammer Throw,BLR,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.707162555740563,0.1116302530478516,0.1003994646653198,0.0,2.1887805049810742,10.878781091359208,0.1123549980986163,0.1023695725302907,20.0,1.0121094336482612,
Angela Castro,Athletics,Women's 20km Race Walk,BOL,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.3679430996738886,9.301186823677403,0.05,0.05,20.0,1.8549292867284726,
Bruno Rojas,Athletics,Men's 100m,BOL,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.3679430996738886,9.301186823677403,0.05,0.05,20.0,1.8549292867284726,
Gabriel Castillo,Swimming,Men's 100m Backstroke,BOL,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.4657630258413787,9.301186823677403,0.05,0.05,20.0,1.9001320327462392,
Hugo Dellien,Tennis,Men's Singles,BOL,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,4.000006449885999,0.2907747325810783,0.2928101231542644,0.0,2.053825,4.000006449885999,0.64279174750868,0.3503364912597296,20.0,0.01881995105132205,
Karen Torrez,Swimming,Women's 50m Freestyle,BOL,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.4657630258413787,9.301186823677403,0.05,0.05,20.0,1.9001320327462392,
Amantle Montsho,Athletics,Women's 400m,BOT,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.129626359442485,0.0525795689758949,0.1073450470690633,0.0,2.3302443625645965,10.89565188741165,0.0520130589473175,0.1297707442039537,20.0,0.7798195070685814,
Anthony Pasela,Athletics,Men's 4 x 400m Relay Team,BOT,2020.0,Bronze,6.0,4.0,2020.0,16.0,5.5,10.129626359442485,0.0525795689758949,0.1073450470690633,0.0,2.3302443625645965,10.89565188741165,0.0520130589473175,0.1297707442039537,20.0,1.7156029155508792,
Baboloki Thebe,Athletics,Men's 4 x 400m Relay Team,BOT,2020.0,Bronze,6.0,4.0,2020.0,16.0,5.5,10.129626359442485,0.0525795689758949,0.1073450470690633,0.0,2.3302443625645965,10.89565188741165,0.0520130589473175,0.1297707442039537,20.0,1.7156029155508792,
Bayapo Ndori,Athletics,Men's 4 x 400m Relay Team,BOT,2020.0,Bronze,6.0,4.0,2020.0,16.0,5.5,10.129626359442485,0.0525795689758949,0.1073450470690633,0.0,2.3302443625645965,10.89565188741165,0.0520130589473175,0.1297707442039537,20.0,1.7156029155508792,
Christine Botlogetswe,Athletics,Women's 400m,BOT,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.129626359442485,0.0525795689758949,0.1073450470690633,0.0,2.3302443625645965,10.89565188741165,0.0520130589473175,0.1297707442039537,20.0,0.7798195070685814,
Galefele Moroko,Athletics,Women's 400m,BOT,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.129626359442485,0.0525795689758949,0.1073450470690633,0.0,2.3302443625645965,10.89565188741165,0.0520130589473175,0.1297707442039537,20.0,0.7798195070685814,
Isaac Makwala,Athletics,Men's 4 x 400m Relay Team,BOT,2020.0,Bronze,6.0,4.0,2020.0,16.0,5.5,10.129626359442485,0.0525795689758949,0.1073450470690633,0.0,2.3302443625645965,10.89565188741165,0.0520130589473175,0.1297707442039537,20.0,1.7156029155508792,
Isaac Makwala,Athletics,Men's 400m,BOT,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.129626359442485,0.0525795689758949,0.1073450470690633,0.0,2.3302443625645965,10.89565188741165,0.0520130589473175,0.1297707442039537,20.0,0.7798195070685814,
James Freeman,Swimming,Men's 200m Freestyle,BOT,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,15.999993550114002,0.833307387427075,0.0907733426775,0.0,2.45275,6.321538205903187,0.4883727767312445,0.1778760679064759,20.0,1.4419555417247238,
James Freeman,Swimming,Men's 400m Freestyle,BOT,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,4.000006449885999,0.7803869413068388,0.470363545190989,0.0,2.45275,6.321538205903187,0.4883727767312445,0.1778760679064759,20.0,0.0032578625439715417,
Leungo Scotch,Athletics,Men's 4 x 400m Relay Team,BOT,2020.0,Bronze,6.0,4.0,2020.0,16.0,5.5,10.129626359442485,0.0525795689758949,0.1073450470690633,0.0,2.3302443625645965,10.89565188741165,0.0520130589473175,0.1297707442039537,20.0,1.7156029155508792,
Magdeline Moyengwa,Weightlifting,Women's 59kg,BOT,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,4.000006449885999,0.7349053012002124,0.0693210069335464,0.0,0.2499999999999999,0.4000006449885998,0.0734905301200212,0.0069321006933546,20.0,1.7362919766936264,
Nijel Amos,Athletics,Men's 800m,BOT,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,10.129626359442485,0.0525795689758949,0.1073450470690633,0.0,2.3302443625645965,10.89565188741165,0.0520130589473175,0.1297707442039537,20.0,0.7798195070685814,
Otukile Mahommed,Boxing,Men's Fly (48-52kg),BOT,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,4.000006449885999,0.7532688219861726,0.278458932372941,0.0,2.4325,4.049817880398055,0.3790255125925421,0.3556585025927415,20.0,0.04955450049133795,
Sadie Kenosi,Boxing,Women's Feather (54-57kg),BOT,2020.0,No medal,1.0,1.0,2020.0,16.0,2.5,4.000006449885999,0.6507970677877449,0.2588741392589854,0.0,2.4325,4.049817880398055,0.3790255125925421,0.3556585025927415,20.0,0.0574840711817534,
Zibane Ngozi,Athletics,Men's 4 x 400m Relay Team,BOT,2020.0,Bronze,6.0,4.0,2020.0,16.0,5.5,10.129626359442485,0.0525795689758949,0.1073450470690633,0.0,2.3302443625645965,10.89565188741165,0.0520130589473175,0.1297707442039537,20.0,1.7156029155508792,
ABNER,Football,Men Team,BRA,2020.0,Gold,22.0,10.0,2020.0,16.0,11.5,6.851745908900103,0.2819230743874246,0.1937818543146896,0.0,5.956117013334572,6.9574541604556615,0.2692941715406142,0.1947334511896134,20.0,0.9878036751041845,
ALINE,Football,Women Team,BRA,2020.0,No medal,22.0,1.0,2020.0,16.0,2.5,6.851745908900103,0.2819230743874246,0.1937818543146896,0.0,5.956117013334572,6.9574541604556615,0.2692941715406142,0.1947334511896134,20.0,0.21473992937047487,
ANDRESSA,Football,Women Team,BRA,2020.0,No medal,22.0,1.0,2020.0,16.0,2.5,6.851745908900103,0.2819230743874246,0.1937818543146896,0.0,5.956117013334572,6.9574541604556615,0.2692941715406142,0.1947334511896134,20.0,0.21473992937047487,
ANDRESSINHA,Football,Women Team,BRA,2020.0,No medal,22.0,1.0,2020.0,16.0,2.5,6.851745908900103,0.2819230743874246,0.1937818543146896,0.0,5.956117013334572,6.9574541604556615,0.2692941715406142,0.1947334511896134,20.0,0.21473992937047487,
