NOC,Sport,Event,Gold,Silver,Bronze,NoMedal
EGY,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.3117658536337936
EGY,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",0.0,0.0,0.0,0.3117658536337936
EGY,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",0.0,0.0,0.0,0.3117658536337936
EGY,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",0.0,0.0,0.0,0.40003583637432283
EGY,Wrestling,"Wrestling Men's Lightweight, Freestyle",0.0,0.0,0.0,0.288911482498041
EGY,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",0.0,0.0,0.0,0.3117658536337936
EGY,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",0.0,0.0,0.0,0.3117658536337936
EGY,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",0.0,0.0,0.0,0.3117658536337936
EGY,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",0.0,0.0,0.0,0.3117658536337936
EGY,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",0.0,0.0,0.0,0.3117658536337936
EGY,Wrestling,"Wrestling Women's Lightweight, Freestyle",0.0,0.0,0.0,0.3117658536337936
ERI,Athletics,"Athletics Men's 1,500 metres",0.0,0.0,0.0,0.43103202920165273
ERI,Athletics,"Athletics Men's 10,000 metres",0.0,0.0,0.0,1.0517931458662448
ERI,Athletics,"Athletics Men's 3,000 metres Steeplechase",0.0,0.0,0.0,0.43103202920165273
ERI,Athletics,"Athletics Men's 5,000 metres",0.0,0.0,0.0,0.8620640584033055
ERI,Athletics,Athletics Men's Marathon,0.0,0.0,0.0,1.18322748993528
ERI,Athletics,Athletics Women's Marathon,0.0,0.0,0.0,0.43103202920165273
ERI,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.39923259257683147
ESA,Athletics,Athletics Men's 50 kilometres Walk,0.0,0.0,0.0,0.43103202920165273
ESA,Athletics,"Athletics Women's 1,500 metres",0.0,0.0,0.0,0.43103202920165273
ESA,Cycling,"Cycling Women's Road Race, Individual",0.0,0.0,0.0,0.1854585123754885
ESA,Judo,Judo Men's Half-Lightweight,0.0,0.0,0.3319106777403963,0.0
ESA,Rowing,Rowing Men's Single Sculls,0.0,0.0,0.0,0.2967229200086926
ESA,Rowing,Rowing Women's Single Sculls,0.0,0.0,0.0,0.2970750108897075
ESA,Shooting,"Shooting Women's Air Rifle, 10 metres",0.0,0.0,0.0,0.43103202920165273
ESA,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.0,0.43103202920165273
ESA,Swimming,Swimming Men's 400 metres Individual Medley,0.0,0.0,0.0,0.32343015432623784
ESA,Swimming,Swimming Women's 800 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
ESA,Weightlifting,Weightlifting Men's Featherweight,0.0,0.0,0.0,0.30038837530995427
ESP,Archery,Archery Men's Individual,0.0,0.0,0.43103202920165273,0.0
ESP,Archery,Archery Women's Individual,0.0,0.0,0.43103202920165273,0.0
ESP,Athletics,"Athletics Men's 1,500 metres",0.0,0.0,0.0,1.2930960876049582
ESP,Athletics,"Athletics Men's 10,000 metres",0.0,0.0,0.0,0.37609773036681365
ESP,Athletics,Athletics Men's 100 metres,0.0,0.0,0.0,0.37609773036681365
ESP,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.24466338629777856
ESP,Athletics,Athletics Men's 20 kilometres Walk,0.0,0.0,0.0,0.8620640584033055
ESP,Athletics,"Athletics Men's 3,000 metres Steeplechase",0.0,0.0,0.0,1.2930960876049582
ESP,Athletics,Athletics Men's 50 kilometres Walk,0.0,0.0,0.0,0.48751360779652897
ESP,Athletics,Athletics Men's 800 metres,0.0,0.0,0.0,1.106727444701084
ESP,Athletics,Athletics Men's Discus Throw,0.0,0.0,0.0,0.3011449625713707
ESP,Athletics,Athletics Men's Hammer Throw,0.0,0.0,0.0,0.43103202920165273
ESP,Athletics,Athletics Men's Long Jump,0.0,0.0,0.0,0.4875136054752448
ESP,Athletics,Athletics Men's Marathon,0.0,0.0,0.0,1.2930960876049582
ESP,Athletics,Athletics Men's Pole Vault,0.0,0.0,0.0,0.43103202920165273
ESP,Athletics,Athletics Men's Shot Put,0.0,0.0,0.0,0.43103202920165273
ESP,Athletics,"Athletics Women's 1,500 metres",0.0,0.0,0.0,0.5439951817488369
ESP,Athletics,Athletics Women's 20 kilometres Walk,0.0,0.0,0.0,0.8086770370072194
ESP,Athletics,"Athletics Women's 3,000 metres Steeplechase",0.0,0.0,0.0,0.8071297595684663
ESP,Athletics,Athletics Women's 400 metres,0.0,0.0,0.0,0.43103202920165273
ESP,Athletics,"Athletics Women's 5,000 metres",0.0,0.0,0.0,0.43103202920165273
ESP,Athletics,Athletics Women's Hammer Throw,0.0,0.0,0.0,0.24466338629777856
ESP,Athletics,Athletics Women's High Jump,0.0,0.0,0.0,0.24466338629777856
ESP,Athletics,Athletics Women's Javelin Throw,0.0,0.0,0.0,0.24466338629777856
ESP,Athletics,Athletics Women's Long Jump,0.0,0.0,0.0,0.0564815762735921
ESP,Athletics,Athletics Women's Marathon,0.0,0.0,0.0,1.238161788770119
ESP,Athletics,Athletics Women's Shot Put,0.0,0.0,0.0,0.43103202920165273
ESP,Athletics,Athletics Women's Triple Jump,0.0,0.0,0.0,0.43103202920165273
ESP,Badminton,Badminton Men's Singles,0.0,0.0,0.0,0.37609773036681365
ESP,Badminton,Badminton Women's Singles,0.0,0.0,0.0,0.43103202920165273
ESP,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.3298075469136994
ESP,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,0.0,0.0,0.0,0.3378477077497156
ESP,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,0.0,0.0,0.0,0.43103202920165273
ESP,Boxing,Boxing Men's Light-Flyweight,0.20732393359127624,0.0,0.0,0.0
ESP,Boxing,Boxing Men's Light-Welterweight,0.20732393359127624,0.0,0.0,0.0
ESP,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",0.25093715250307536,0.0,0.0,0.0
ESP,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.41280651273068997
ESP,Canoeing,"Canoeing Men's Canadian Singles, Slalom",0.0,0.0,0.0,0.36637122848348985
ESP,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",0.0,0.0,0.0,0.41280651273068997
ESP,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",0.0,0.40928629338510614,0.0,0.0
ESP,Canoeing,"Canoeing Men's Kayak Singles, Slalom",0.0,0.0,0.0,0.41280651273068997
ESP,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",0.0,0.0,0.0,0.41280651273068997
ESP,Canoeing,"Canoeing Women's Kayak Singles, Slalom",0.0,0.3646850540738291,0.0,0.0
ESP,Cycling,Cycling Men's Individual Time Trial,0.0,0.0,0.0,0.7984651851536629
ESP,Cycling,Cycling Men's Keirin,0.0,0.0,0.0,0.39923259257683147
ESP,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.7581502700422247
ESP,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.39923259257683147
ESP,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,1.7823888826828145
ESP,Cycling,Cycling Men's Sprint,0.0,0.0,0.0,0.39923259257683147
ESP,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",0.0,0.0,0.0,0.48570152471181494
ESP,Cycling,Cycling Women's Omnium,0.0,0.0,0.0,0.39923259257683147
ESP,Diving,Diving Men's Springboard,0.0,0.0,0.0,0.24466338629777856
ESP,Diving,Diving Women's Springboard,0.0,0.0,0.0,0.37609773036681365
ESP,Equestrian,"Equestrian Mixed Dressage, Individual",0.0,0.0,0.0,1.238161788770119
ESP,Equestrian,"Equestrian Mixed Dressage, Team",0.0,0.0,0.0,0.8620640584033055
ESP,Football,Football Men's Football,0.0,0.0,0.0,0.25720522268692425
ESP,Gymnastics,Gymnastics Men's Floor Exercise,0.0,0.0,0.0,1.3779118222082234
ESP,Gymnastics,Gymnastics Men's Horizontal Bar,0.0,0.0,0.0,1.4494880085244064
ESP,Gymnastics,Gymnastics Men's Horse Vault,0.0,0.0,0.0,0.3086898623939644
ESP,Gymnastics,Gymnastics Men's Individual All-Around,0.0,0.0,0.0,1.0692219598142592
ESP,Gymnastics,Gymnastics Men's Parallel Bars,0.0,0.0,0.0,1.4494880085244064
ESP,Gymnastics,Gymnastics Men's Pommelled Horse,0.0,0.0,0.0,1.3779118222082234
ESP,Gymnastics,Gymnastics Men's Rings,0.0,0.0,0.0,1.4494880085244064
ESP,Gymnastics,Gymnastics Men's Team All-Around,0.0,0.0,0.0,0.4783909237537233
ESP,Gymnastics,Gymnastics Women's Balance Beam,0.0,0.0,0.0,0.38026604871014735
ESP,Gymnastics,Gymnastics Women's Floor Exercise,0.0,0.0,0.0,0.38026604871014735
ESP,Gymnastics,Gymnastics Women's Group,0.0,0.0,0.0,0.38026604871014735
ESP,Gymnastics,Gymnastics Women's Individual,0.0,0.0,0.0,0.38026604871014735
ESP,Gymnastics,Gymnastics Women's Individual All-Around,0.0,0.0,0.0,0.38026604871014735
ESP,Gymnastics,Gymnastics Women's Uneven Bars,0.0,0.0,0.0,0.38026604871014735
ESP,Handball,Handball Men's Handball,0.0,0.0,0.0,0.4048905090982039
ESP,Handball,Handball Women's Handball,0.0,0.0,0.0,0.40429412685925425
ESP,Hockey,Hockey Men's Hockey,0.0,0.0,0.0,0.5511471494539357
ESP,Judo,Judo Men's Half-Lightweight,0.0,0.0,0.0,0.3319106777403963
ESP,Judo,Judo Men's Lightweight,0.0,0.0,0.0,0.29056090140073376
ESP,Judo,Judo Women's Extra-Lightweight,0.0,0.0,0.0,0.3319106777403963
ESP,Judo,Judo Women's Half-Lightweight,0.0,0.0,0.0,0.3204967131845633
ESP,Judo,Judo Women's Lightweight,0.0,0.0,0.0,0.3319106777403963
ESP,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.29056090140073376
ESP,Sailing,Sailing Men's One Person Dinghy,0.0,0.0,0.0,0.3924610425035026
ESP,Sailing,Sailing Men's One Person Heavyweight Dinghy,0.0,0.0,0.0,0.42303089747697953
ESP,Sailing,Sailing Men's Skiff,0.0,0.0,0.0,0.8460617949539591
ESP,Sailing,Sailing Men's Two Person Dinghy,0.0,0.0,0.0,0.7849220850070052
ESP,Sailing,Sailing Men's Windsurfer,0.0,0.0,0.0,0.31405914598808954
ESP,Sailing,Sailing Women's One Person Dinghy,0.0,0.0,0.0,0.42303089747697953
ESP,Sailing,Sailing Women's Three Person Keelboat,0.0,0.0,0.0,0.4141541549299357
ESP,Sailing,Sailing Women's Two Person Dinghy,0.0,0.0,0.0,0.8460617949539591
ESP,Sailing,Sailing Women's Windsurfer,0.3837990642723714,0.0,0.0,0.0
ESP,Shooting,"Shooting Men's Air Pistol, 10 metres",0.0,0.0,0.43103202920165273,0.0
ESP,Shooting,"Shooting Men's Air Rifle, 10 metres",0.0,0.0,0.43103202920165273,0.0
ESP,Shooting,"Shooting Men's Free Pistol, 50 metres",0.0,0.0,0.43103202920165273,0.0
ESP,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",0.0,0.0,0.43103202920165273,0.0
ESP,Shooting,Shooting Men's Skeet,0.0,0.0,0.0,0.37609773036681365
ESP,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0,0.0,0.43103202920165273,0.0
ESP,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.43103202920165273,0.0
ESP,Shooting,Shooting Men's Trap,0.0,0.0,0.0,0.7521954607336273
ESP,Shooting,"Shooting Women's Air Pistol, 10 metres",0.0,0.0,0.0,0.37609773036681365
ESP,Shooting,"Shooting Women's Sporting Pistol, 25 metres",0.0,0.0,0.0,0.37609773036681365
ESP,Shooting,Shooting Women's Trap,0.0,0.0,0.43103202920165273,0.0
ESP,Swimming,Swimming Men's 10 kilometres Open Water,0.0,0.0,0.0,0.3146902172487469
ESP,Swimming,Swimming Men's 100 metres Backstroke,0.0,0.0,0.0,0.615027643422805
ESP,Swimming,Swimming Men's 200 metres Backstroke,0.0,0.0,0.0,0.2915974890965672
ESP,Swimming,Swimming Women's 10 kilometres Open Water,0.0,0.0,0.0,0.32343015432623784
ESP,Swimming,Swimming Women's 100 metres Backstroke,0.0,0.0,0.0,0.32343015432623784
ESP,Swimming,Swimming Women's 100 metres Breaststroke,0.0,0.0,0.0,0.6468603086524757
ESP,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.32343015432623784
ESP,Swimming,Swimming Women's 200 metres Backstroke,0.0,0.0,0.0,0.32343015432623784
ESP,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.32343015432623784
ESP,Swimming,Swimming Women's 200 metres Butterfly,0.0,0.38187898090976213,0.0,0.32343015432623784
ESP,Swimming,Swimming Women's 200 metres Freestyle,0.0,0.0,0.0,0.3146902172487469
ESP,Swimming,Swimming Women's 200 metres Individual Medley,0.0,0.0,0.0,0.6381203715749848
ESP,Swimming,Swimming Women's 4 x 100 metres Medley Relay,0.0,0.0,0.0,0.32343015432623784
ESP,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,0.0,0.0,0.0,0.3212451700568651
ESP,Swimming,Swimming Women's 400 metres Freestyle,0.0,0.0,0.0,0.6468603086524757
ESP,Swimming,Swimming Women's 400 metres Individual Medley,0.0,0.0,0.0,0.6381203715749848
ESP,Swimming,Swimming Women's 800 metres Freestyle,0.0,0.38187898090976213,0.0,0.2915974890965672
ESP,Synchronized Swimming,Synchronized Swimming Women's Duet,0.0,0.0,0.18706560500689415,0.19929276830770282
ESP,Synchronized Swimming,Synchronized Swimming Women's Team,0.0,0.0,0.0,0.34278471944048694
ESP,Table Tennis,Table Tennis Men's Singles,0.0,0.0,0.0,0.6756954154994312
ESP,Table Tennis,Table Tennis Women's Singles,0.0,0.0,0.0,0.8071297595684663
ESP,Table Tennis,Table Tennis Women's Team,0.0,0.0,0.0,0.39440916331176
ESP,Taekwondo,Taekwondo Men's Flyweight,0.40281855757284046,0.0,0.0,0.0
ESP,Taekwondo,Taekwondo Men's Welterweight,0.3634431907930923,0.0,0.0,0.0
ESP,Taekwondo,Taekwondo Women's Flyweight,0.27970649882860393,0.0,0.0,0.0
ESP,Tennis,Tennis Men's Doubles,0.0,0.0,0.0,0.7414125875339488
ESP,Tennis,Tennis Men's Singles,0.0,0.0,0.0,1.4278908762330587
ESP,Tennis,Tennis Women's Doubles,0.0,0.0,0.0,0.7139454381165293
ESP,Tennis,Tennis Women's Singles,0.0,0.0,0.0,1.4278908762330587
ESP,Triathlon,Triathlon Men's Olympic Distance,0.3723654274927847,0.0,0.8620640584033055,0.0
ESP,Triathlon,Triathlon Women's Olympic Distance,0.0,0.0,0.8620640584033055,0.24466338629777856
ESP,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,0.34384932876341034
ESP,Water Polo,Water Polo Women's Water Polo,0.0,0.0,0.0,0.42712778829100967
ESP,Weightlifting,Weightlifting Men's Middleweight,0.0,0.0,0.30038837530995427,0.0
ESP,Weightlifting,Weightlifting Women's Heavyweight,0.0,0.0,0.0,0.29949897599859965
ESP,Wrestling,"Wrestling Women's Heavyweight, Freestyle",0.330174456020152,0.0,0.0,0.0
EST,Archery,Archery Women's Individual,0.0,0.0,0.0,0.43103202920165273
EST,Athletics,Athletics Men's 100 metres,0.0,0.0,0.43103202920165273,0.0
EST,Athletics,Athletics Men's 200 metres,0.0,0.0,0.43103202920165273,0.0
EST,Athletics,Athletics Men's 400 metres Hurdles,0.0,0.0,0.43103202920165273,0.0
EST,Athletics,Athletics Men's Discus Throw,0.2431937157506612,0.0006076485030925537,0.0,0.37609773036681365
EST,Athletics,Athletics Men's Javelin Throw,0.0,0.0,0.43103202920165273,0.0
EST,Athletics,Athletics Men's Shot Put,0.0,0.0,0.43103202920165273,0.0
EST,Athletics,Athletics Women's Heptathlon,0.0,0.0,0.43103202920165273,0.0
EST,Athletics,Athletics Women's High Jump,0.0,0.0,0.0,0.37609773036681365
EST,Athletics,Athletics Women's Marathon,0.0,0.0,0.43103202920165273,0.0
EST,Badminton,Badminton Men's Singles,0.0,0.0,0.0,0.37609773036681365
EST,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.39923259257683147
EST,Cycling,"Cycling Women's Road Race, Individual",0.0,0.0,0.0,0.33253651253070954
EST,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.37609773036681365
EST,Judo,Judo Men's Heavyweight,0.0,0.0,0.0,0.3204967131845633
EST,Rowing,Rowing Men's Double Sculls,0.0,0.0,0.0,0.2967229200086926
EST,Rowing,Rowing Men's Quadruple Sculls,0.0,0.0,0.0,0.2972265631564473
EST,Sailing,Sailing Men's One Person Dinghy,0.0,0.0,0.0,0.42303089747697953
EST,Sailing,Sailing Men's One Person Heavyweight Dinghy,0.0,0.0,0.0,0.42303089747697953
EST,Sailing,Sailing Men's Windsurfer,0.0,0.0,0.0,0.3924610425035026
EST,Sailing,Sailing Women's One Person Dinghy,0.0,0.0,0.0,0.42303089747697953
EST,Sailing,Sailing Women's Windsurfer,0.0,0.0,0.0,0.42303089747697953
EST,Shooting,"Shooting Women's Air Rifle, 10 metres",0.0,0.0,0.43103202920165273,0.0
EST,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.43103202920165273,0.0
EST,Swimming,Swimming Men's 100 metres Breaststroke,0.0,0.0,0.0,0.32343015432623784
EST,Swimming,Swimming Men's 200 metres Individual Medley,0.0,0.0,0.0,0.3146902172487469
EST,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.3146902172487469
EST,Swimming,Swimming Women's 50 metres Freestyle,0.0,0.0,0.0,0.2915974890965672
EST,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",0.0,0.0,0.3117658536337936,0.0
EST,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",0.40003583637432283,0.0,0.0,0.0
ETH,Athletics,"Athletics Men's 1,500 metres",0.0,0.0,1.2930960876049582,0.0
ETH,Athletics,"Athletics Men's 10,000 metres",0.42907880549134547,0.24466338629777856,0.43103202920165273,0.0
ETH,Athletics,"Athletics Men's 3,000 metres Steeplechase",0.0,0.0,0.43103202920165273,0.7521954607336273
ETH,Athletics,Athletics Men's 400 metres,0.0,0.0,0.43103202920165273,0.0
ETH,Athletics,"Athletics Men's 5,000 metres",0.42712778829100967,0.0,0.8620640584033055,0.0
ETH,Athletics,Athletics Men's 800 metres,0.0,0.0,0.43103202920165273,0.0
ETH,Athletics,Athletics Men's Marathon,0.0,0.0,1.2930960876049582,0.0
ETH,Athletics,"Athletics Women's 1,500 metres",0.0,0.0,0.8620640584033055,0.37609773036681365
ETH,Athletics,"Athletics Women's 10,000 metres",0.370519690549926,0.0,0.43103202920165273,0.24466338629777856
ETH,Athletics,"Athletics Women's 3,000 metres Steeplechase",0.0,0.3742297085999906,0.8620640584033055,0.0
ETH,Athletics,"Athletics Women's 5,000 metres",0.48347765745336624,0.0,0.43103202920165273,0.0
ETH,Athletics,Athletics Women's Marathon,0.4251944981035007,0.0,0.8620640584033055,0.0
ETH,Swimming,Swimming Men's 50 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
ETH,Swimming,Swimming Women's 50 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
EUN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.05339097353637621
FIJ,Archery,Archery Men's Individual,0.0,0.0,0.0,0.24466338629777856
FIJ,Athletics,Athletics Men's Javelin Throw,0.0,0.0,0.0,0.43103202920165273
FIJ,Athletics,Athletics Women's 400 metres,0.0,0.0,0.0,0.43103202920165273
FIJ,Judo,Judo Men's Half-Middleweight,0.0,0.0,0.0,0.3319106777403963
FIJ,Shooting,Shooting Men's Trap,0.0,0.0,0.0,0.24466338629777856
FIJ,Swimming,Swimming Men's 100 metres Freestyle,0.0,0.0,0.32343015432623784,0.0
FIJ,Swimming,Swimming Women's 100 metres Breaststroke,0.0,0.0,0.32343015432623784,0.0
FIJ,Weightlifting,Weightlifting Men's Bantamweight,0.0,0.0,0.0,0.30038837530995427
FIJ,Weightlifting,Weightlifting Women's Middleweight,0.0,0.0,0.0,0.30038837530995427
FIN,Athletics,"Athletics Men's 1,500 metres",0.0,0.0,0.0,0.43103202920165273
FIN,Athletics,Athletics Men's 200 metres,0.0,0.0,0.0,0.43103202920165273
FIN,Athletics,"Athletics Men's 3,000 metres Steeplechase",0.0,0.0,0.0,0.43103202920165273
FIN,Athletics,Athletics Men's 50 kilometres Walk,0.0,0.0,0.0,0.7521954607336273
FIN,Athletics,Athletics Men's Hammer Throw,0.0,0.0,0.0,0.24466338629777856
FIN,Athletics,Athletics Men's High Jump,0.0,0.0,0.0,0.43103202920165273
FIN,Athletics,Athletics Men's Javelin Throw,0.0,0.42907880549134547,0.24466338629777856,0.43103202920165273
FIN,Athletics,Athletics Men's Marathon,0.0,0.0,0.0,0.24466338629777856
FIN,Athletics,Athletics Men's Pole Vault,0.0,0.0,0.0,0.43103202920165273
FIN,Athletics,Athletics Women's 20 kilometres Walk,0.0,0.0,0.0,0.43103202920165273
FIN,Athletics,"Athletics Women's 3,000 metres Steeplechase",0.0,0.0,0.0,0.43103202920165273
FIN,Athletics,Athletics Women's Javelin Throw,0.0,0.0,0.0,0.43103202920165273
FIN,Athletics,Athletics Women's Marathon,0.0,0.0,0.0,0.43103202920165273
FIN,Athletics,Athletics Women's Pole Vault,0.0,0.0,0.0,0.43103202920165273
FIN,Badminton,Badminton Men's Singles,0.0,0.0,0.0,0.37609773036681365
FIN,Badminton,Badminton Women's Singles,0.0,0.0,0.0,0.0564815762735921
FIN,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",0.0,0.0,0.0,0.41280651273068997
FIN,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.36637122848348985
FIN,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.39923259257683147
FIN,Cycling,Cycling Women's Individual Time Trial,0.0,0.0,0.0,0.39923259257683147
FIN,Cycling,"Cycling Women's Road Race, Individual",0.0,0.0,0.0,0.02638116493468373
FIN,Equestrian,"Equestrian Mixed Dressage, Individual",0.0,0.0,0.8620640584033055,0.0
FIN,Gymnastics,Gymnastics Women's Balance Beam,0.0,0.0,0.0,0.38026604871014735
FIN,Gymnastics,Gymnastics Women's Floor Exercise,0.0,0.0,0.0,0.38026604871014735
FIN,Gymnastics,Gymnastics Women's Individual All-Around,0.0,0.0,0.0,0.38026604871014735
FIN,Gymnastics,Gymnastics Women's Uneven Bars,0.0,0.0,0.0,0.38026604871014735
FIN,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.3319106777403963,0.0
FIN,Judo,Judo Women's Half-Lightweight,0.0,0.0,0.3319106777403963,0.0
FIN,Judo,Judo Women's Half-Middleweight,0.0,0.0,0.0,0.3204967131845633
FIN,Sailing,Sailing Men's One Person Dinghy,0.0,0.0,0.0,0.42303089747697953
FIN,Sailing,Sailing Men's One Person Heavyweight Dinghy,0.0,0.0,0.0,0.42303089747697953
FIN,Sailing,Sailing Men's Skiff,0.0,0.0,0.0,0.8460617949539591
FIN,Sailing,Sailing Men's Two Person Dinghy,0.0,0.0,0.0,0.8154919399804821
FIN,Sailing,Sailing Women's One Person Dinghy,0.0,0.0,0.0,0.1522673980961609
FIN,Sailing,Sailing Women's Three Person Keelboat,0.0,0.0,0.0,0.40989523118405086
FIN,Sailing,Sailing Women's Windsurfer,0.0,0.3866703168067559,0.0,0.0
FIN,Shooting,"Shooting Men's Air Pistol, 10 metres",0.0,0.0,0.0,0.37609773036681365
FIN,Shooting,"Shooting Men's Free Pistol, 50 metres",0.0,0.0,0.0,0.37609773036681365
FIN,Shooting,"Shooting Women's Air Pistol, 10 metres",0.0,0.0,0.0,0.37609773036681365
FIN,Shooting,"Shooting Women's Air Rifle, 10 metres",0.0,0.0,0.0,0.24466338629777856
FIN,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.0,0.4327122514811854
FIN,Shooting,Shooting Women's Trap,0.0,0.0,0.0,0.37609773036681365
FIN,Swimming,"Swimming Men's 1,500 metres Freestyle",0.0,0.0,0.0,0.32343015432623784
FIN,Swimming,Swimming Men's 200 metres Breaststroke,0.0,0.0,0.0,0.32343015432623784
FIN,Swimming,Swimming Men's 200 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
FIN,Swimming,Swimming Men's 400 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
FIN,Swimming,Swimming Men's 50 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
FIN,Swimming,Swimming Women's 100 metres Breaststroke,0.0,0.0,0.0,0.32343015432623784
FIN,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.3146902172487469
FIN,Swimming,Swimming Women's 100 metres Freestyle,0.0,0.0,0.0,0.23417267333071623
FIN,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.32343015432623784
FIN,Swimming,Swimming Women's 200 metres Butterfly,0.0,0.0,0.0,0.32343015432623784
FIN,Swimming,Swimming Women's 200 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
FIN,Swimming,Swimming Women's 200 metres Individual Medley,0.0,0.0,0.0,0.32343015432623784
FIN,Swimming,Swimming Women's 400 metres Individual Medley,0.0,0.0,0.0,0.32343015432623784
FIN,Swimming,Swimming Women's 50 metres Freestyle,0.0,0.0,0.0,0.23417267333071623
FIN,Taekwondo,Taekwondo Women's Featherweight,0.0,0.0,0.0,0.2853842753227308
FIN,Tennis,Tennis Men's Singles,0.0,0.0,0.0,0.24466338629777856
FIN,Weightlifting,Weightlifting Men's Middle-Heavyweight,0.0,0.0,0.30038837530995427,0.0
FIN,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",0.0,0.0,0.3117658536337936,0.0
FIN,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",0.0,0.0,0.0,0.288911482498041
FRA,Archery,Archery Men's Individual,0.0,0.0,0.0,1.238161788770119
FRA,Archery,Archery Men's Team,0.0,0.0,0.0,0.43103202920165273
FRA,Archery,Archery Women's Individual,0.0,0.0,0.0,0.24466338629777856
FRA,Athletics,"Athletics Men's 1,500 metres",0.0,0.0,0.0,1.2930960876049582
FRA,Athletics,Athletics Men's 100 metres,0.0,0.0,0.0,0.43103202920165273
FRA,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,1.106727444701084
FRA,Athletics,Athletics Men's 20 kilometres Walk,0.0,0.0,0.0,0.43103202920165273
FRA,Athletics,Athletics Men's 200 metres,0.0,0.0,0.0,0.43103202920165273
FRA,Athletics,"Athletics Men's 3,000 metres Steeplechase",0.3723654274927847,0.0,0.0,0.37609773036681365
FRA,Athletics,Athletics Men's 4 x 100 metres Relay,0.0,0.0,0.0,0.3826075330561744
FRA,Athletics,"Athletics Men's 5,000 metres",0.0,0.0,0.0,0.43103202920165273
FRA,Athletics,Athletics Men's 50 kilometres Walk,0.0,0.0,0.0,1.238161788770119
FRA,Athletics,Athletics Men's 800 metres,0.0,0.0,0.0,0.43103202920165273
FRA,Athletics,Athletics Men's Decathlon,0.0,0.0,0.0,0.43103202920165273
FRA,Athletics,Athletics Men's Hammer Throw,0.0,0.0,0.0,1.2930960876049582
FRA,Athletics,Athletics Men's High Jump,0.0,0.0,0.0,0.37609773036681365
