Sport,NOC,First Year,p_max,a_max,alpha,beta
Shooting,CZE,1992.0,1.3840177714887871,9.918724000005795,0.145,0.07975891297628983
Shooting,CZE,1996.0,2.5,9.918724000005795,0.145,0.0797589129762898
Swimming,CZE,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Swimming,CZE,1996.0,2.5,9.301186823677403,0.05,0.05
Table Tennis,CZE,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Table Tennis,CZE,1996.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001
Tennis,CZE,1992.0,1.439825967529658,6.0205244694318845,0.6833333333333332,0.05000000000000001
Tennis,CZE,1996.0,3.5,6.0205244694318845,0.6833333333333332,0.05
Weightlifting,CZE,1996.0,2.5,4.000006449885999,0.6350870713912129,0.3268929620317286
Wrestling,CZE,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Wrestling,CZE,1996.0,2.5,9.301186823677403,0.05,0.05
Archery,DEN,1992.0,2.5,6.000004299924,0.6840668175430672,0.24803476276856706
Athletics,DEN,1992.0,2.147914457878955,9.301186823677403,0.05000000000000001,0.05000000000000001
Athletics,DEN,1996.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001
Badminton,DEN,1992.0,1.8783435716987988,10.079591849546476,0.16874999999999998,0.08719864122036225
Badminton,DEN,1996.0,2.5,10.079591849546476,0.16875,0.08719864122036218
Boxing,DEN,1992.0,3.25,7.000003224942999,0.7728309114328225,0.29016572380125916
Boxing,DEN,1996.0,2.5,4.000006449885999,0.49696771276162566,0.3610829652669416
Canoeing,DEN,1992.0,3.2887486747273726,9.301186823677403,0.05,0.05
Canoeing,DEN,1996.0,2.5,9.301186823677403,0.05,0.05
Cycling,DEN,1992.0,3.5725956441259124,6.650596636781701,0.054539585011510607,0.2449718552473947
Cycling,DEN,1996.0,2.9545454545454546,6.6505966367817,0.0545395850115106,0.2449718552473947
Equestrian,DEN,1992.0,2.403976670330624,9.301186823677403,0.05,0.05
Equestrian,DEN,1996.0,2.5,9.301186823677403,0.05,0.05
Fencing,DEN,1996.0,2.5,4.000006449885999,0.6806871388435162,0.3179501444445546
Football,DEN,1992.0,2.4256573372269234,4.8000055899011995,0.5070416718950596,0.25906396872280213
Football,DEN,1996.0,2.5,4.884456070698516,0.4834324986129795,0.24230503893503616
Handball,DEN,1996.0,11.5,4.789269759406025,0.45947705349817375,0.2747123707909048
Rowing,DEN,1992.0,2.4187494902797586,9.301186823677403,0.05,0.05
Rowing,DEN,1996.0,5.75,9.301186823677403,0.05000000000000001,0.05000000000000001
Sailing,DEN,1992.0,4.430467921704608,9.301186823677403,0.05,0.05
Sailing,DEN,1996.0,3.5,9.301186823677403,0.05,0.05
Shooting,DEN,1992.0,2.3491061962338375,9.301186823677403,0.05,0.05
Shooting,DEN,1996.0,2.5,9.301186823677403,0.05,0.05
Swimming,DEN,1992.0,2.4318544112023783,6.650596636781701,0.0694246305103505,0.1794470604065961
Swimming,DEN,1996.0,2.5,6.650596636781701,0.0694246305103505,0.1794470604065961
Tennis,DEN,1992.0,1.4437433736368643,9.301186823677403,0.05000000000000001,0.05000000000000001
Tennis,DEN,1996.0,2.5,9.301186823677403,0.05,0.05
Weightlifting,DEN,1992.0,2.5,4.000006449885999,0.4991799397174621,0.1574185939154898
Athletics,DJI,1992.0,2.288748674727373,9.301186823677403,0.05,0.05
Athletics,DJI,1996.0,2.5,9.301186823677403,0.05,0.05
Judo,DJI,1992.0,2.5,4.109622251218946,0.4780188551064623,0.25108590383010787
Sailing,DJI,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Sailing,DJI,1996.0,2.5,9.301186823677403,0.05,0.05
Athletics,DMA,1996.0,2.5,4.000006449885999,0.303321049053233,0.3018598627250777
Swimming,DMA,1996.0,2.5,4.000006449885999,0.2406934964655906,0.3109027710656072
Athletics,DOM,1996.0,2.5,4.000006449885999,0.25151426419683204,0.3378917494709877
Baseball,DOM,1992.0,2.5,5.187187110022639,0.3889609243234792,0.2754753601716373
Boxing,DOM,1992.0,2.5,4.000006449885999,0.4898350748672224,0.2902907339634182
Boxing,DOM,1996.0,2.5,4.000006449885999,0.4946626268586374,0.28257808684627655
Judo,DOM,1992.0,2.5,4.000006449885999,0.564536042230736,0.18588447337329606
Judo,DOM,1996.0,2.5,4.000006449885999,0.4561201266737707,0.3824013265774651
Table Tennis,DOM,1996.0,2.5,4.000006449885999,0.760911193697369,0.2128120823938417
Tennis,DOM,1996.0,2.5,4.62643842752239,0.9458057776838662,0.204434965933344
Weightlifting,DOM,1992.0,2.5,4.000006449885999,0.5532388415266738,0.3524227219059445
Weightlifting,DOM,1996.0,2.5,4.000006449885999,0.5631726813770165,0.2048704801043133
Wrestling,DOM,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Athletics,ECU,1992.0,2.403057998885895,7.0567209259821535,0.525,0.05
Athletics,ECU,1996.0,2.5,7.0567209259821535,0.525,0.05
Boxing,ECU,1996.0,2.5,4.000006449885999,0.3446756960495303,0.34816874454712415
Cycling,ECU,1992.0,2.5,4.342544796432579,0.2860675787000273,0.0770998525447808
Cycling,ECU,1996.0,2.5,4.36792529413322,0.7887199941488525,0.28284951842863537
Judo,ECU,1992.0,2.5,4.739743539722404,0.9084100889089316,0.1916580097973797
Sailing,ECU,1996.0,2.5,4.000006449885999,0.329343970238532,0.0935025373747965
Shooting,ECU,1992.0,2.5,4.000006449885999,0.2736199783414146,0.215216059736612
Shooting,ECU,1996.0,2.5,4.000006449885999,0.8474919268535692,0.4558003432839433
Swimming,ECU,1992.0,2.5,4.000006449885999,0.5319572140703671,0.41785395115062063
Swimming,ECU,1996.0,2.5,4.204429004700475,0.4149739571912614,0.33634703426220985
Table Tennis,ECU,1992.0,2.5,4.000006449885999,0.6932052349187475,0.2144294366585931
Tennis,ECU,1996.0,2.5,4.2590979405776945,0.4175223410701252,0.2040752404985508
Boxing,EGY,1992.0,2.5,8.000002149962,0.6132696628596791,0.20401690390416238
Boxing,EGY,1996.0,2.5,7.000003224943,0.6163857711589305,0.2541698808912283
Equestrian,EGY,1992.0,2.5,4.000006449885999,0.2382067378351371,0.3680046596831689
Fencing,EGY,1992.0,2.5,4.000006449885999,0.6101885889529407,0.3517551171412748
Football,EGY,1992.0,2.5,4.772869271036301,0.5558194097500913,0.2756863978251918
Handball,EGY,1992.0,2.5,4.000006449885999,0.07071270245576723,0.3322461434055297
Handball,EGY,1996.0,2.5,4.000006449885999,0.0707127024557672,0.3322461434055297
Hockey,EGY,1992.0,2.5,4.14005907845925,0.6097578414623283,0.2662085473877561
Judo,EGY,1992.0,2.147914457878955,9.301186823677403,0.05000000000000001,0.05000000000000001
Judo,EGY,1996.0,2.5,9.301186823677403,0.05,0.05
Modern Pentathlon,EGY,1992.0,2.5,6.473368542693642,0.6001535362682606,0.2573106503318911
Rowing,EGY,1996.0,2.5,4.000006449885999,0.2202669408716735,0.2209729058336395
Shooting,EGY,1992.0,2.5,4.065900202723569,0.5401573446405779,0.33832661170922895
Shooting,EGY,1996.0,2.5,4.55392601443206,0.7752949344987283,0.20501472341298535
Swimming,EGY,1992.0,1.9718716868184323,9.301186823677403,0.05000000000000001,0.05000000000000001
Swimming,EGY,1996.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001
Table Tennis,EGY,1992.0,2.5,4.000006449885999,0.8408442784698915,0.35623056683142307
Weightlifting,EGY,1992.0,2.5,4.164236281987823,0.5966732946604132,0.2769304351482505
Weightlifting,EGY,1996.0,2.5,4.000006449885999,0.5430173106581431,0.4551831151070686
Wrestling,EGY,1992.0,2.147914457878955,9.301186823677403,0.05000000000000001,0.05000000000000001
Athletics,ESA,1992.0,2.5,4.000006449885999,0.7814523842139134,0.40532305611916386
Athletics,ESA,1996.0,2.5,4.646465008463268,0.6133679279556111,0.30560454860950437
Cycling,ESA,1996.0,2.5,4.797937574956216,0.3207355416350651,0.15271326997443857
Judo,ESA,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Judo,ESA,1996.0,2.5,9.301186823677403,0.05,0.05
Swimming,ESA,1992.0,2.5,4.000006449885999,0.6353379897586596,0.24356621379399304
Swimming,ESA,1996.0,2.5,6.288907628154397,0.43589953670451514,0.17553968899772943
Weightlifting,ESA,1996.0,2.5,4.000006449885999,0.1805436973818996,0.1324601288138737
Archery,ESP,1992.0,6.206249053376695,9.301186823677403,0.05,0.05
Athletics,ESP,1992.0,2.185135989723666,12.090320968521787,0.05,0.12242626737885243
Athletics,ESP,1996.0,2.5681818181818183,12.090320968521787,0.05,0.1224262673788524
Badminton,ESP,1992.0,2.5,4.000006449885999,0.46355424192756545,0.21690241540699665
Baseball,ESP,1992.0,2.5,4.738084625983334,0.5182078470350611,0.2757442572261464
Basketball,ESP,1992.0,2.5,4.584867895818918,0.6468350672589704,0.26817448135224603
Beach Volleyball,ESP,1996.0,2.5,4.000006449885999,0.36965614077805586,0.24006966796759427
Boxing,ESP,1992.0,3.0414615322561365,4.76038658461825,1.0,0.05
Canoeing,ESP,1992.0,2.147914457878955,9.301186823677403,0.05,0.05
Canoeing,ESP,1996.0,2.5,9.301186823677403,0.05,0.05
Cycling,ESP,1992.0,2.8826381526263183,9.301186823677403,0.05,0.05
Cycling,ESP,1996.0,3.108695652173913,9.301186823677403,0.05,0.05
Diving,ESP,1992.0,1.7958289157579097,9.301186823677403,0.05000000000000001,0.05000000000000001
Diving,ESP,1996.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001
Equestrian,ESP,1992.0,2.3136017718182704,9.301186823677403,0.05,0.05
Equestrian,ESP,1996.0,2.5,9.301186823677403,0.05,0.05
Fencing,ESP,1992.0,2.3591657831515818,6.650596636781701,0.06057922349502802,0.1234771711270782
Fencing,ESP,1996.0,2.5,6.650596636781701,0.060579223495028,0.1234771711270782
Football,ESP,1992.0,11.5,5.500004837414499,0.6089758079320354,0.24875178969077258
Football,ESP,1996.0,2.5,4.847218879161595,0.5430443344751986,0.2279907165535628
Gymnastics,ESP,1992.0,2.5961538461538463,4.378267743604597,0.5743785023168617,0.26323554590384846
Gymnastics,ESP,1996.0,3.5,4.399003427928109,0.4936109788768106,0.24658696447877337
Handball,ESP,1992.0,2.40165011706338,4.633656562162876,0.8447379590271646,0.0869012425011417
Handball,ESP,1996.0,5.5,4.633656562162876,0.8447379590271646,0.0869012425011417
Hockey,ESP,1992.0,5.750500877652113,4.00000303524047,0.5621088188665794,0.1505056171691047
Hockey,ESP,1996.0,4.833333333333333,4.00000303524047,0.5621088188665794,0.1505056171691047
Judo,ESP,1992.0,2.7719351063521533,9.477734994480684,0.43,0.1549346381721148
Judo,ESP,1996.0,3.25,9.477734994480684,0.43,0.1549346381721148
Modern Pentathlon,ESP,1992.0,2.5,6.465269188043078,0.6550085747617213,0.1859230697390298
Rowing,ESP,1992.0,2.451988335165312,9.301186823677403,0.05,0.05
Rowing,ESP,1996.0,2.5,9.301186823677403,0.05,0.05
Sailing,ESP,1992.0,4.381201711170029,17.031864345542566,0.2898737474931699,0.312336595430287
Sailing,ESP,1996.0,4.3,17.031864345542566,0.2898737474931699,0.3123365954302871
Shooting,ESP,1992.0,2.3163031954151068,8.240950748919122,0.05263249817949142,0.0958123754415503
Shooting,ESP,1996.0,2.5,8.240950748919122,0.05263249817949141,0.0958123754415503
Swimming,ESP,1992.0,2.1457828804018426,10.067238817731186,0.049999999999999996,0.08747665649004101
Swimming,ESP,1996.0,2.5,10.067238817731186,0.05,0.087476656490041
Synchronized Swimming,ESP,1992.0,2.5,4.913328978848444,0.46648226712856955,0.16631786996421605
Table Tennis,ESP,1992.0,2.5,4.000006449885999,0.5419136302548807,0.36396740858566157
Tennis,ESP,1992.0,2.6980029266247394,14.767868840303926,0.43,0.07302076884287671
Tennis,ESP,1996.0,2.5,14.767868840303924,0.43,0.0730207688428767
Volleyball,ESP,1992.0,2.5,5.172191337682,0.6120018885188668,0.29343446543948853
Water Polo,ESP,1992.0,4.90313248089977,4.0,1.0,0.05000000000000001
Water Polo,ESP,1996.0,11.5,4.0,1.0,0.05
Weightlifting,ESP,1992.0,2.5,4.000006449885999,0.3449439083320816,0.21745811031276432
Weightlifting,ESP,1996.0,2.5,4.000006449885999,0.9909625424573992,0.3866058360090654
Wrestling,ESP,1992.0,2.5,4.2173661123541715,0.5661919992408837,0.2700541532267841
Archery,EST,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Athletics,EST,1992.0,1.7958289157579097,9.301186823677403,0.05000000000000001,0.05000000000000001
Athletics,EST,1996.0,2.5,9.301186823677403,0.05,0.05
Beach Volleyball,EST,1996.0,2.5,4.000006449885999,0.30016572238607553,0.2876990926965043
Canoeing,EST,1992.0,2.5,4.217774063161195,0.4201279384111575,0.14122902283354935
Canoeing,EST,1996.0,2.5,4.000006449885999,0.7321223214811794,0.32349974211307564
Cycling,EST,1992.0,1.2958289157579097,12.876096129261724,0.05000000000000001,0.22489106362019137
Cycling,EST,1996.0,2.5,12.876096129261724,0.05,0.2248910636201913
Fencing,EST,1992.0,1.9718716868184323,9.301186823677403,0.05,0.05
Fencing,EST,1996.0,2.5,9.301186823677403,0.05,0.05
Judo,EST,1992.0,2.5,4.000006449885999,0.9071263941842436,0.05209880911701
Judo,EST,1996.0,2.5,6.782630402571037,0.3843463870997411,0.0566662675617302
Modern Pentathlon,EST,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Rowing,EST,1992.0,2.3491061962338375,9.301186823677403,0.05,0.05
Sailing,EST,1992.0,1.4859358434092163,16.445301491906122,0.05,0.24839275317526552
Sailing,EST,1996.0,2.5,16.445301491906122,0.05,0.2483927531752655
Shooting,EST,1992.0,2.5,4.000006449885999,0.31699965742780845,0.3183341249555366
Shooting,EST,1996.0,2.5,4.000006449885999,0.6816306251133619,0.3497446311571047
Swimming,EST,1992.0,2.288748674727373,9.301186823677403,0.05,0.05
Table Tennis,EST,1992.0,2.5,4.000006449885999,0.8673447926768741,0.366248799276833
Wrestling,EST,1992.0,1.7078075302276483,9.301186823677403,0.05,0.05
Wrestling,EST,1996.0,2.5,9.301186823677403,0.05,0.05
Athletics,ETH,1992.0,2.4378672572727567,16.448153463376084,0.05,0.3240874402078241
Athletics,ETH,1996.0,4.0,16.448153463376084,0.05,0.3240874402078241
Boxing,ETH,1996.0,2.5,4.000006449885999,0.31207161969672675,0.1661829708754026
Cycling,ETH,1992.0,2.5,4.000006449885999,0.523947048273598,0.30321808143855905
Archery,EUN,1992.0,4.3,4.000006449885999,0.7040594216389184,0.2971780126595372
Athletics,EUN,1992.0,4.018072289156627,4.839597084943309,0.4924643288557044,0.2723938803362906
Basketball,EUN,1992.0,6.590909090909091,4.301280889195866,0.6147098935283549,0.3145084155278774
Boxing,EUN,1992.0,2.5,4.066605552655477,0.6299078059857108,0.22582243510477618
Canoeing,EUN,1992.0,2.5,4.810695904287464,0.5013275458656654,0.2412974571268945
Cycling,EUN,1992.0,2.5,4.7500056436502485,0.5176115818788529,0.2996771565250303
Diving,EUN,1992.0,4.166666666666667,5.453477122630058,0.6431306624429761,0.22420066172271255
Equestrian,EUN,1992.0,2.5,4.225264274882288,0.5598428498053022,0.2960579519771798
Fencing,EUN,1992.0,4.923076923076923,5.469123484207385,0.6046622060847903,0.26310160765878154
Gymnastics,EUN,1992.0,7.467741935483871,5.897962809869168,0.48470835183006694,0.2539613783468676
Handball,EUN,1992.0,8.38,4.292577928115162,0.5171349040462558,0.26424730426098214
Hockey,EUN,1992.0,2.5,5.919283538093982,0.5855365104172636,0.2116864516378681
Judo,EUN,1992.0,4.0,5.541765991580723,0.683880947272548,0.33994520168526027
Modern Pentathlon,EUN,1992.0,6.25,4.000006449885999,0.4176148285385656,0.2678800381322951
Rowing,EUN,1992.0,2.7790697674418605,4.631240692516099,0.5207506929315265,0.28761457593747797
Sailing,EUN,1992.0,2.5,4.755000627340415,0.7799132322464247,0.1703310771813262
Shooting,EUN,1992.0,3.323529411764706,4.000006449885999,0.6036568519527218,0.3414516695571397
Swimming,EUN,1992.0,5.313953488372093,4.121222159830719,0.44480793567567894,0.2900847850573725
Synchronized Swimming,EUN,1992.0,2.5,8.805589651284134,0.6615667019130854,0.19723412175432364
Table Tennis,EUN,1992.0,2.5,4.000006449885999,0.40767233068348024,0.20327799775718067
Tennis,EUN,1992.0,3.7,6.470104337231367,0.665068788462271,0.2713397547501303
Volleyball,EUN,1992.0,5.166666666666667,4.753287431669054,0.5664102578884448,0.28214163804589437
Water Polo,EUN,1992.0,5.5,5.500004837414499,0.4171383072227953,0.2893550443925865
Weightlifting,EUN,1992.0,8.375,5.500004837414499,0.4913861714763405,0.2781187854592429
Wrestling,EUN,1992.0,6.5,7.102212384360621,0.3635873830564018,0.2019296459676667
Athletics,FIJ,1992.0,2.5,4.0736724442471415,0.5032200119055147,0.2453332313802334
Athletics,FIJ,1996.0,2.5,4.333532183833336,0.5397373610251782,0.2735402623274417
Judo,FIJ,1992.0,2.5,4.000006449885999,0.540064070600599,0.2813771179375584
Judo,FIJ,1996.0,2.5,4.000006449885999,0.2446531195091937,0.2585926859618427
Sailing,FIJ,1992.0,2.2359358434092163,9.301186823677403,0.05,0.05
Sailing,FIJ,1996.0,2.5,9.301186823677403,0.05,0.05
Swimming,FIJ,1992.0,2.433983960852304,9.301186823677403,0.05,0.05
Swimming,FIJ,1996.0,2.5,9.301186823677403,0.05,0.05
Weightlifting,FIJ,1996.0,2.5,4.000006449885999,0.9814976553609592,0.0550063906550009
Archery,FIN,1992.0,2.483203694981962,14.656279169507181,0.05000000000000001,0.24893523726486744
Archery,FIN,1996.0,2.5,14.65627916950718,0.05,0.2489352372648674
Athletics,FIN,1992.0,2.2766348377468746,11.038600597744255,0.16875,0.05719399026339892
Athletics,FIN,1996.0,2.5,11.038600597744257,0.16875,0.0571939902633989
Badminton,FIN,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Boxing,FIN,1992.0,5.5,4.000006449885999,0.3772410607844188,0.3677788912928187
Canoeing,FIN,1992.0,2.0,20.025914740430363,0.05000000000000001,0.5746731908605741
Canoeing,FIN,1996.0,2.5,20.025914740430363,0.05,0.5746731908605741
Cycling,FIN,1992.0,2.147914457878955,9.301186823677403,0.05000000000000001,0.05000000000000001
Cycling,FIN,1996.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001
Equestrian,FIN,1992.0,1.4437433736368646,9.301186823677403,0.05,0.05
Fencing,FIN,1996.0,2.5,4.000006449885999,0.4898012639317564,0.2447621477104651
Gymnastics,FIN,1992.0,2.5,4.000006449885999,0.6792608824468969,0.2473978144520839
Gymnastics,FIN,1996.0,2.5,4.000006449885999,0.4219811302341487,0.4809560312377441
Judo,FIN,1992.0,2.5,4.066376552743487,0.5259232525555565,0.28719881819550447
Judo,FIN,1996.0,2.5,4.000006449885999,0.1909590531226273,0.4451379842598315
Rowing,FIN,1992.0,2.5,4.312475886936488,0.6695176847757472,0.2883464411998618
Rowing,FIN,1996.0,2.5,4.000006449885999,0.2548100898786725,0.37444503760929565
Sailing,FIN,1992.0,1.9718716868184323,9.301186823677403,0.05,0.05
Sailing,FIN,1996.0,2.5,9.301186823677403,0.05,0.05
Shooting,FIN,1992.0,2.3019518825569123,7.975891730229552,0.05322335167978591,0.08400391629111681
Shooting,FIN,1996.0,2.5,7.975891730229552,0.0532233516797859,0.0840039162911168
Swimming,FIN,1992.0,2.130702129293807,9.717724145113223,0.12307692307692304,0.07289147152022292
Swimming,FIN,1996.0,2.5,9.717724145113223,0.123076923076923,0.0728914715202229
Synchronized Swimming,FIN,1992.0,2.5,4.000006449885999,0.2968560123949185,0.404162627533444
Weightlifting,FIN,1992.0,2.2359358434092163,9.301186823677403,0.05,0.05
Weightlifting,FIN,1996.0,2.5,9.301186823677403,0.05,0.05
Wrestling,FIN,1992.0,2.1982123924676755,9.301186823677403,0.05,0.05
Wrestling,FIN,1996.0,4.166666666666667,9.301186823677403,0.05000000000000001,0.05000000000000001
Archery,FRA,1992.0,2.1989572289394776,12.876096129261724,0.05000000000000001,0.22489106362019132
Archery,FRA,1996.0,2.5,12.876096129261724,0.05,0.2248910636201913
Athletics,FRA,1992.0,2.4292129500369337,9.188276174314597,0.1486574854841763,0.1036590513629484
Athletics,FRA,1996.0,2.7857142857142856,9.188276174314597,0.1486574854841763,0.1036590513629484
Badminton,FRA,1992.0,2.3239572289394776,9.301186823677403,0.05000000000000001,0.05000000000000001
Badminton,FRA,1996.0,2.5,9.301186823677403,0.05,0.05
Beach Volleyball,FRA,1996.0,2.5,4.000006449885999,0.43917457960780715,0.2660481277994079
Boxing,FRA,1992.0,2.5,4.092554360966155,0.44949531746457616,0.29099402280658515
Boxing,FRA,1996.0,2.5,4.120586653333802,0.6433370562034663,0.2542954421835469
Canoeing,FRA,1992.0,2.7159419663684696,7.618611947409186,0.3666666666666666,0.05
Canoeing,FRA,1996.0,2.8,7.618611947409187,0.3666666666666666,0.05
Cycling,FRA,1992.0,2.98883789412741,6.504010075372287,0.5928571428571429,0.05
Cycling,FRA,1996.0,5.261904761904762,6.504010075372287,0.5928571428571429,0.05
Diving,FRA,1992.0,2.5,5.813394989278612,0.5451411431332518,0.0921264801519031
Diving,FRA,1996.0,2.5,4.000006449885999,0.2437799096107053,0.1648945628516661
Equestrian,FRA,1992.0,2.6842481446183224,8.638539276953477,0.053574460986942005,0.09138057800474042
Equestrian,FRA,1996.0,2.7,8.638539276953477,0.053574460986942,0.0913805780047404
Fencing,FRA,1992.0,3.008716582129226,9.33106562310245,0.06052385446574782,0.21151277068796143
Fencing,FRA,1996.0,5.966666666666667,9.33106562310245,0.0605238544657478,0.2115127706879614
Football,FRA,1996.0,2.5,5.771128690589911,0.4784627752247296,0.2437574374912439
Gymnastics,FRA,1992.0,2.249362834422307,9.301186823677403,0.05,0.05
Gymnastics,FRA,1996.0,2.5,9.301186823677403,0.05,0.05
Handball,FRA,1992.0,3.8125,20.01735882602048,0.05,0.3475891297628983
Handball,FRA,1996.0,2.5,20.01735882602048,0.05,0.3475891297628983
Judo,FRA,1992.0,3.9964886169013094,9.595433775016204,0.6833333333333333,0.22489106362019132
Judo,FRA,1996.0,4.681818181818182,9.595433775016204,0.6833333333333332,0.2248910636201913
Modern Pentathlon,FRA,1992.0,2.147914457878955,9.301186823677403,0.05000000000000001,0.05000000000000001
Rowing,FRA,1992.0,2.2703271569861037,6.576706680241911,0.62,0.05
Rowing,FRA,1996.0,4.3125,6.576706680241911,0.62,0.05
Sailing,FRA,1992.0,3.901837065935917,9.301186823677403,0.05,0.05
Sailing,FRA,1996.0,2.5,9.301186823677403,0.05,0.05
Shooting,FRA,1992.0,2.6250931423205026,9.445887503478902,0.2124864459842228,0.13397325265895152
Shooting,FRA,1996.0,2.5,9.445887503478902,0.2124864459842228,0.1339732526589515
Swimming,FRA,1992.0,2.434165783151582,8.494375324229516,0.05842171555770812,0.1028946964248164
Swimming,FRA,1996.0,2.5,8.494375324229516,0.05842171555770811,0.1028946964248164
Synchronized Swimming,FRA,1992.0,2.5,4.000006449885999,0.37869592195506596,0.24165591954659443
Synchronized Swimming,FRA,1996.0,2.5,7.000003224943,0.6391219181069925,0.2768681524705859
Table Tennis,FRA,1992.0,1.6298142170144674,10.831213208200197,0.05,0.10683863921853355
Table Tennis,FRA,1996.0,2.5,10.831213208200197,0.05,0.1068386392185335
Tennis,FRA,1992.0,2.1831230120910594,9.301186823677403,0.05,0.05
Tennis,FRA,1996.0,2.5,9.301186823677403,0.05,0.05
Volleyball,FRA,1992.0,2.5,6.297730395803537,0.6011411661624314,0.24156449231170732
Water Polo,FRA,1992.0,2.5,4.259247898558512,0.484466569471511,0.28303618889281246
Weightlifting,FRA,1992.0,2.3239572289394776,9.301186823677403,0.05000000000000001,0.05000000000000001
Weightlifting,FRA,1996.0,2.5,9.301186823677403,0.05,0.05
Wrestling,FRA,1992.0,2.3983893114621284,4.0,1.0,0.05
Wrestling,FRA,1996.0,2.5,4.0,1.0,0.05
Athletics,GAB,1992.0,2.5,4.000006449885999,0.41134110422061987,0.30285190956083385
Athletics,GAB,1996.0,2.5,4.046290459608989,0.456944223074819,0.29313110219617294
Boxing,GAB,1992.0,2.5,5.364225194552536,0.3989967229591999,0.0743810371309265
Boxing,GAB,1996.0,2.5,4.000006449885999,0.2954493557875174,0.31254323486473523
Judo,GAB,1992.0,2.5,4.000006449885999,0.5981693671355268,0.3504605622731226
Judo,GAB,1996.0,2.5,4.000006449885999,0.8225969419473703,0.4312554892125217
Athletics,GAM,1992.0,2.2359358434092163,9.301186823677403,0.05,0.05
Athletics,GAM,1996.0,2.5,9.301186823677403,0.05,0.05
Archery,GBR,1992.0,3.323957228939477,9.301186823677403,0.05000000000000001,0.05000000000000001
Archery,GBR,1996.0,2.5,9.301186823677403,0.05,0.05
Athletics,GBR,1992.0,2.43596042171419,9.144855381725185,0.2654702754560354,0.09722388961507322
Athletics,GBR,1996.0,2.7903225806451615,9.144855381725185,0.2654702754560354,0.0972238896150732
Badminton,GBR,1992.0,2.0598930723486935,9.301186823677403,0.05000000000000001,0.05000000000000001
Badminton,GBR,1996.0,2.5,9.301186823677403,0.05,0.05
Beach Volleyball,GBR,1996.0,2.5,4.000006449885999,0.5384466267062841,0.280973114356075
Boxing,GBR,1992.0,2.8,4.721894925089176,0.4588395780137119,0.2716052629998801
Boxing,GBR,1996.0,2.5,5.1084997019345835,0.7108238305736265,0.23606622704019334
Canoeing,GBR,1992.0,2.209938072338156,10.831213208200197,0.05,0.10683863921853351
Canoeing,GBR,1996.0,2.5,10.831213208200198,0.05,0.1068386392185335
Cycling,GBR,1992.0,2.9051462792513956,9.301186823677403,0.05,0.05
Cycling,GBR,1996.0,2.8,9.301186823677403,0.05,0.05
Diving,GBR,1992.0,1.6549946989094917,9.301186823677403,0.05,0.05
Diving,GBR,1996.0,2.5,9.301186823677403,0.05,0.05
Equestrian,GBR,1992.0,2.215623215979156,8.123146740612647,0.05330931038465644,0.10677234653340621
Equestrian,GBR,1996.0,2.5,8.123146740612647,0.0533093103846564,0.1067723465334062
Fencing,GBR,1992.0,2.4559893072348693,9.301186823677403,0.05000000000000001,0.05000000000000001
Fencing,GBR,1996.0,2.5,9.301186823677403,0.05,0.05
Gymnastics,GBR,1992.0,2.5,4.622712872790867,0.5572340136674624,0.28602724044727984
Gymnastics,GBR,1996.0,2.5,5.5559886781398085,0.5737640396274045,0.2758242112766423
Hockey,GBR,1992.0,2.842857142857143,14.678241367308988,0.05950672157569191,0.3211442450233481
Hockey,GBR,1996.0,2.5,14.678241367308988,0.0595067215756919,0.3211442450233481
Judo,GBR,1992.0,2.242801583563698,15.72849510080984,0.05,0.2686660157644736
Judo,GBR,1996.0,2.5,15.72849510080984,0.05,0.2686660157644736
Modern Pentathlon,GBR,1992.0,2.3239572289394776,9.301186823677403,0.05000000000000001,0.05000000000000001
Rowing,GBR,1992.0,3.2423755720932412,16.780712094206443,0.2456969939836077,0.05
Rowing,GBR,1996.0,2.875,16.780712094206443,0.2456969939836077,0.05
Sailing,GBR,1992.0,2.718748051069666,9.301186823677403,0.05,0.05
Sailing,GBR,1996.0,3.8636363636363638,9.301186823677403,0.05,0.05
Shooting,GBR,1992.0,2.5,4.133610278701646,0.6988401359370764,0.2730603383255284
Shooting,GBR,1996.0,2.5,4.005851302227427,0.638190778001673,0.28288965962098744
Swimming,GBR,1992.0,2.2841027832794563,9.717724145113223,0.12307692307692303,0.0728914715202229
Swimming,GBR,1996.0,2.576923076923077,9.717724145113223,0.123076923076923,0.0728914715202229
Synchronized Swimming,GBR,1992.0,2.5,4.158938667650509,0.5102277830875298,0.3325150456354201
Table Tennis,GBR,1992.0,1.9718716868184323,9.301186823677403,0.05,0.05
