Name,Sport,Event,NOC,Year,Medal,Division,Strength,First Year,Age,p_max,a_max,alpha,beta,fit_loss,p_max_c,a_max_c,alpha_c,beta_c,t,result,real_medal
Sergey Fesikov,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,RUS,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,11.897110224328678,0.1723636706015738,0.1178498301221961,0.0,2.548661538230725,12.909693926213292,0.2008156757696616,0.1255615669698204,20.0,1.147034571739388,1.0
Sofiya Velikaya,Fencing,"Fencing Women's Sabre, Team",RUS,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.979268779997096,0.1792973064832681,0.1610254720794684,0.0,4.32459022008704,10.4679200192917,0.1905831405953852,0.1659902208405438,20.0,0.663927844082846,
Svetlana Boyko,Fencing,"Fencing Women's Foil, Team",RUS,2000.0,No medal,3.0,1.0,1996.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,4.869796991795141,11.897429274179776,0.1635623713269295,0.1576030207491102,32.0,0.4828292725360075,
Svetlana Boyko,Fencing,"Fencing Women's Foil, Team",RUS,2008.0,Gold,4.0,10.0,1996.0,28.0,11.5,4.000006449885999,0.0660799836038992,0.2744333998600885,0.0,4.869796991795141,11.897429274179776,0.1635623713269295,0.1576030207491102,32.0,0.005937022484093843,
Svetlana Karpeyeva,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,RUS,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,11.897110224328678,0.1723636706015738,0.1178498301221961,0.0,2.548661538230725,12.909693926213292,0.2008156757696616,0.1255615669698204,20.0,1.147034571739388,
Viktoriya Nikishina,Fencing,"Fencing Women's Foil, Team",RUS,2008.0,Gold,4.0,10.0,2008.0,16.0,11.5,10.979268779997096,0.1792973064832681,0.1610254720794684,0.0,4.32459022008704,10.4679200192917,0.1905831405953852,0.1659902208405438,20.0,3.0540680827810913,
Vladislav Frolov,Athletics,Athletics Men's 4 x 400 metres Relay,RUS,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,11.526109045258774,0.1485312853307419,0.107495803417232,0.0,2.531601485993494,12.060652718598352,0.1378870772598784,0.1174960161455962,20.0,1.147485512163569,
Yekaterina Dyachenko,Fencing,"Fencing Women's Sabre, Team",RUS,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.979268779997096,0.1792973064832681,0.1610254720794684,0.0,4.32459022008704,10.4679200192917,0.1905831405953852,0.1659902208405438,20.0,0.663927844082846,
Yekaterina Fedorkina,Fencing,"Fencing Women's Sabre, Team",RUS,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.979268779997096,0.1792973064832681,0.1610254720794684,0.0,4.32459022008704,10.4679200192917,0.1905831405953852,0.1659902208405438,20.0,0.663927844082846,
Yelena Nechayeva,Fencing,"Fencing Women's Sabre, Team",RUS,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.979268779997096,0.1792973064832681,0.1610254720794684,0.0,4.32459022008704,10.4679200192917,0.1905831405953852,0.1659902208405438,20.0,0.663927844082846,
Yelena Sokolova,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,RUS,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,11.897110224328678,0.1723636706015738,0.1178498301221961,0.0,2.548661538230725,12.909693926213292,0.2008156757696616,0.1255615669698204,20.0,1.147034571739388,
Yevgeniya Lamonova,Fencing,"Fencing Women's Foil, Team",RUS,2008.0,Gold,4.0,10.0,2008.0,16.0,11.5,10.979268779997096,0.1792973064832681,0.1610254720794684,0.0,4.32459022008704,10.4679200192917,0.1905831405953852,0.1659902208405438,20.0,3.0540680827810913,
Yevgeniya Polyakova,Athletics,Athletics Women's 4 x 100 metres Relay,RUS,2008.0,Gold,4.0,10.0,2008.0,16.0,11.5,11.526109045258774,0.1485312853307419,0.107495803417232,0.0,2.531601485993494,12.060652718598352,0.1378870772598784,0.1174960161455962,20.0,5.2784333559524175,
Yevgeny Lagunov,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,RUS,2008.0,No medal,4.0,1.0,2004.0,20.0,2.5,4.000006449885999,0.0935591277973938,0.2226644737527784,0.0,2.4237655765886146,12.698146986248576,0.2004015030312167,0.1236459223304305,24.0,0.03606028198583123,1.0
Yevgeny Lagunov,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,RUS,2004.0,No medal,5.0,1.0,2004.0,16.0,2.5,11.897110224328678,0.1723636706015738,0.1178498301221961,0.0,2.4237655765886146,12.698146986248576,0.2004015030312167,0.1236459223304305,24.0,0.7101519110067775,1.0
Yuliya Chermoshanskaya,Athletics,Athletics Women's 4 x 100 metres Relay,RUS,2008.0,Gold,4.0,10.0,2008.0,16.0,11.5,11.526109045258774,0.1485312853307419,0.107495803417232,0.0,2.531601485993494,12.060652718598352,0.1378870772598784,0.1174960161455962,20.0,5.2784333559524175,
Yuliya Gushchina,Athletics,Athletics Women's 4 x 100 metres Relay,RUS,2008.0,Gold,4.0,10.0,2008.0,16.0,11.5,11.526109045258774,0.1485312853307419,0.107495803417232,0.0,2.531601485993494,12.060652718598352,0.1378870772598784,0.1174960161455962,20.0,5.2784333559524175,
Yuliya Kalinovskaya,Rowing,Rowing Women's Quadruple Sculls,RUS,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,8.836516415216398,0.1945905927161387,0.1736526096253349,0.0,2.8901349385771016,9.06454796795611,0.1890600025447464,0.1756430331697175,20.0,0.31799936718885263,
Yuliya Levina,Rowing,Rowing Women's Quadruple Sculls,RUS,2008.0,No medal,4.0,1.0,2000.0,24.0,1.0,21.161675772694544,0.05,0.2679699281001818,0.1385680556337601,2.3925653381230227,9.76712363204253,0.1620577093550075,0.1579408619281433,28.0,0.11374918798181582,
Gaper Fistravec,Rowing,Rowing Men's Quadruple Sculls,SLO,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,17.167504092658042,0.16875,0.1543761124388313,0.0,2.6249510127192224,17.21144556328711,0.1582495312499999,0.1583700164495334,20.0,2.307289228750218,
Janez Jure,Rowing,Rowing Men's Quadruple Sculls,SLO,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,17.167504092658042,0.16875,0.1543761124388313,0.0,2.6249510127192224,17.21144556328711,0.1582495312499999,0.1583700164495334,20.0,2.307289228750218,
Janez Zupanc,Rowing,Rowing Men's Quadruple Sculls,SLO,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,17.167504092658042,0.16875,0.1543761124388313,0.0,2.6249510127192224,17.21144556328711,0.1582495312499999,0.1583700164495334,20.0,2.307289228750218,
Jernej Jure,Rowing,Rowing Men's Quadruple Sculls,SLO,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,17.167504092658042,0.16875,0.1543761124388313,0.0,2.6249510127192224,17.21144556328711,0.1582495312499999,0.1583700164495334,20.0,2.307289228750218,
Miha Pirih,Rowing,Rowing Men's Coxless Fours,SLO,2008.0,No medal,4.0,1.0,2004.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,2.5687030299057767,16.83476657568665,0.1530947916666666,0.1532095394757461,24.0,0.8915706170960946,
Rok Kolander,Rowing,Rowing Men's Coxless Fours,SLO,2008.0,No medal,4.0,1.0,2000.0,24.0,1.4840275171848496,9.899331039952148,0.05,0.05,0.0345287043826162,2.3846216568337986,18.007493256478078,0.1417343749999999,0.1559115683501536,28.0,0.742500163316208,
Rok Rozman,Rowing,Rowing Men's Coxless Fours,SLO,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,17.167504092658042,0.16875,0.1543761124388313,0.0,2.6249510127192224,17.21144556328711,0.1582495312499999,0.1583700164495334,20.0,2.307289228750218,
Toma Pirih,Rowing,Rowing Men's Coxless Fours,SLO,2008.0,No medal,4.0,1.0,2004.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,2.5687030299057767,16.83476657568665,0.1530947916666666,0.1532095394757461,24.0,0.8915706170960946,
Adrien Perez,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,SUI,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,9.6442248297825,0.05,0.05,0.0,2.3584961584161324,9.640025168960022,0.05,0.05,20.0,1.9352684317633702,
Dominik Meichtry,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,SUI,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,9.6442248297825,0.05,0.05,0.0,2.3584961584161324,9.640025168960022,0.05,0.05,20.0,1.9352684317633702,
Flori Lang,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,SUI,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,9.6442248297825,0.05,0.05,0.0,2.3584961584161324,9.640025168960022,0.05,0.05,20.0,1.9352684317633702,
Karel Novy,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,SUI,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,9.6442248297825,0.05,0.05,0.0,2.3584961584161324,9.640025168960022,0.05,0.05,20.0,1.9352684317633702,
Anna (-stblom),Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,SWE,2008.0,No medal,4.0,1.0,1996.0,28.0,1.5075732881132402,10.255899191322822,0.05,0.05,0.0725448490857361,2.619458802240141,9.500961183698967,0.1122140160329887,0.1515075008437645,32.0,0.37505728295345414,
Anna (-stblom),Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,SWE,2004.0,No medal,5.0,1.0,1996.0,24.0,2.5,4.000006449885999,0.0645181584858895,0.4738854908984823,0.0,2.619458802240141,9.500961183698967,0.1122140160329887,0.1515075008437645,32.0,3.442869775631258e-06,
Anna (-stblom),Swimming,Swimming Women's 4 x 100 metres Medley Relay,SWE,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.5276962930531663,10.107696996626933,0.1011735975811062,0.1530858909594489,20.0,0.4764014670338456,
Anna-Karin Kammerling,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,SWE,2008.0,No medal,4.0,1.0,2000.0,24.0,2.5,4.000006449885999,0.0993830069186129,0.1062450967928848,0.0,2.717872947296024,9.771684792807116,0.0948372317084809,0.155271528580683,28.0,0.1713695998365424,
Anna-Karin Kammerling,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,SWE,2004.0,No medal,5.0,1.0,2000.0,20.0,2.5,4.000006449885999,0.0954632845624802,0.4372880176283566,0.0,2.717872947296024,9.771684792807116,0.0948372317084809,0.155271528580683,28.0,6.027530712868233e-05,
Anna-Karin Kammerling,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,SWE,2000.0,Bronze,6.0,4.0,2000.0,16.0,5.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.717872947296024,9.771684792807116,0.0948372317084809,0.155271528580683,28.0,0.28726254590111133,
Anna-Karin Kammerling,Swimming,Swimming Women's 4 x 100 metres Medley Relay,SWE,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.5276962930531663,10.107696996626933,0.1011735975811062,0.1530858909594489,20.0,0.4764014670338456,
Carolina (hglund-),Swimming,Swimming Women's 4 x 100 metres Medley Relay,SWE,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.5276962930531663,10.107696996626933,0.1011735975811062,0.1530858909594489,20.0,0.4764014670338456,
Claire (-vilshed),Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,SWE,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.5276962930531663,10.107696996626933,0.1011735975811062,0.1530858909594489,20.0,0.4764014670338456,
Elin Mattsson-marko-varga,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,SWE,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.5276962930531663,10.107696996626933,0.1011735975811062,0.1530858909594489,20.0,0.4764014670338456,0.0
Elin Mattsson-marko-varga,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,SWE,2008.0,No medal,4.0,1.0,2004.0,20.0,2.5,4.000006449885999,0.0845275284120759,0.4432963443287077,0.0,2.4989421849070035,10.006981379071798,0.0996427007017533,0.1541709013688745,24.0,0.00030940122660076533,
Elin Mattsson-marko-varga,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,SWE,2004.0,No medal,5.0,1.0,2004.0,16.0,2.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.4989421849070035,10.006981379071798,0.0996427007017533,0.1541709013688745,24.0,0.24629074509402737,
Gabriella Fagundez,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,SWE,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.5276962930531663,10.107696996626933,0.1011735975811062,0.1530858909594489,20.0,0.4764014670338456,
Jonas Andersson,Swimming,Swimming Men's 4 x 100 metres Medley Relay,SWE,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.5276962930531663,10.107696996626933,0.1011735975811062,0.1530858909594489,20.0,0.4764014670338456,
Jonas Persson,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,SWE,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.5276962930531663,10.107696996626933,0.1011735975811062,0.1530858909594489,20.0,0.4764014670338456,
Jonas Persson,Swimming,Swimming Men's 4 x 100 metres Medley Relay,SWE,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.5276962930531663,10.107696996626933,0.1011735975811062,0.1530858909594489,20.0,0.4764014670338456,
Lars Frlander,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,SWE,2008.0,No medal,4.0,1.0,1996.0,28.0,1.7165671606335888,13.653994618744102,0.05,0.05,0.0100363642129302,2.619458802240141,9.500961183698967,0.1122140160329887,0.1515075008437645,32.0,0.4989469527895082,
Lars Frlander,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,SWE,2000.0,No medal,5.0,1.0,1996.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,2.619458802240141,9.500961183698967,0.1122140160329887,0.1515075008437645,32.0,0.3441118483653053,
Lars Frlander,Swimming,Swimming Men's 4 x 100 metres Medley Relay,SWE,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.5276962930531663,10.107696996626933,0.1011735975811062,0.1530858909594489,20.0,0.4764014670338456,
Malin Alshammar,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,SWE,2008.0,No medal,4.0,1.0,2000.0,24.0,2.5,4.000006449885999,0.071625619109678,0.1021630709545094,0.0,2.717872947296024,9.771684792807116,0.0948372317084809,0.155271528580683,28.0,0.1790701954797959,
Malin Alshammar,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,SWE,2004.0,No medal,5.0,1.0,2000.0,20.0,2.5,4.000006449885999,0.0552227306572771,0.2953443152219401,0.0,2.717872947296024,9.771684792807116,0.0948372317084809,0.155271528580683,28.0,0.0016812049112172691,
Malin Alshammar,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,SWE,2000.0,Bronze,6.0,4.0,2000.0,16.0,5.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.717872947296024,9.771684792807116,0.0948372317084809,0.155271528580683,28.0,0.28726254590111133,
Petra Granlund,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,SWE,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.5276962930531663,10.107696996626933,0.1011735975811062,0.1530858909594489,20.0,0.4764014670338456,
Petter Stymne,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,SWE,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.5276962930531663,10.107696996626933,0.1011735975811062,0.1530858909594489,20.0,0.4764014670338456,
Sarah Sjstrm,Swimming,Swimming Women's 4 x 100 metres Medley Relay,SWE,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.5276962930531663,10.107696996626933,0.1011735975811062,0.1530858909594489,20.0,0.4764014670338456,0.0
Simon Sjdin,Swimming,Swimming Men's 4 x 100 metres Medley Relay,SWE,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.5276962930531663,10.107696996626933,0.1011735975811062,0.1530858909594489,20.0,0.4764014670338456,
Stefan Nystrand,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,SWE,2008.0,No medal,4.0,1.0,2000.0,24.0,1.5806349317168302,11.393880877677708,0.05,0.05,0.0096369891686992,2.717872947296024,9.771684792807116,0.0948372317084809,0.155271528580683,28.0,0.5213910624126489,
Stefan Nystrand,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,SWE,2000.0,No medal,5.0,1.0,2000.0,16.0,2.5,10.056109507969117,0.1028449045127112,0.1523465860725667,0.0,2.717872947296024,9.771684792807116,0.0948372317084809,0.155271528580683,28.0,0.13057388450050517,
Apinan Sukkaarphai,Athletics,Athletics Men's 4 x 100 metres Relay,THA,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,9.5404445101873,0.05,0.05,0.0,2.2912983364086,9.511724615642867,0.05,0.05,20.0,1.8868756507914486,
Jutamass Thavoncharoen,Athletics,Athletics Women's 4 x 100 metres Relay,THA,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,9.5404445101873,0.05,0.05,0.0,2.2912983364086,9.511724615642867,0.05,0.05,20.0,1.8868756507914486,
Nongnuch Sanrat,Athletics,Athletics Women's 4 x 100 metres Relay,THA,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,9.5404445101873,0.05,0.05,0.0,2.2912983364086,9.511724615642867,0.05,0.05,20.0,1.8868756507914486,
Oranut Klomdee,Athletics,Athletics Women's 4 x 100 metres Relay,THA,2008.0,No medal,4.0,1.0,2000.0,24.0,1.4840275171848496,9.899331039952148,0.05,0.05,0.0345287043826162,2.307972020087131,9.56566625797355,0.0499999999999999,0.0499999999999999,28.0,1.088874862040955,
Sangwan Jaksunin,Athletics,Athletics Women's 4 x 100 metres Relay,THA,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,9.5404445101873,0.05,0.05,0.0,2.2912983364086,9.511724615642867,0.05,0.05,20.0,1.8868756507914486,
Siriroj Darasuriyong,Athletics,Athletics Men's 4 x 100 metres Relay,THA,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,9.5404445101873,0.05,0.05,0.0,2.2912983364086,9.511724615642867,0.05,0.05,20.0,1.8868756507914486,
Sittichai Suwonprateep,Athletics,Athletics Men's 4 x 100 metres Relay,THA,2008.0,No medal,4.0,1.0,2000.0,24.0,1.4840275171848496,9.899331039952148,0.05,0.05,0.0345287043826162,2.307972020087131,9.56566625797355,0.0499999999999999,0.0499999999999999,28.0,1.088874862040955,
Sompote Suwannarangsri,Athletics,Athletics Men's 4 x 100 metres Relay,THA,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,9.5404445101873,0.05,0.05,0.0,2.2912983364086,9.511724615642867,0.05,0.05,20.0,1.8868756507914486,
Ato Modibo-stephens,Athletics,Athletics Men's 4 x 400 metres Relay,TTO,2008.0,No medal,4.0,1.0,2000.0,24.0,1.4840275171848496,9.899331039952148,0.05,0.05,0.0345287043826162,2.2607085547491206,7.994182182026618,0.2059101643298976,0.0837452308846534,28.0,0.7531770083518781,
Ayanna Hutchinson,Athletics,Athletics Women's 4 x 100 metres Relay,TTO,2008.0,No medal,4.0,1.0,2004.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,2.041912406366776,8.339198959692153,0.1870710917224719,0.0680117856569042,24.0,0.8640887251947442,
Cowin Mills,Athletics,Athletics Men's 4 x 400 metres Relay,TTO,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,8.20099844790801,0.1906614492029894,0.0755238609398255,0.0,2.319071123057797,8.247092031462115,0.1995511042767151,0.0699333293773424,20.0,1.3715343377923135,
Jovon Toppin,Athletics,Athletics Men's 4 x 400 metres Relay,TTO,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,8.20099844790801,0.1906614492029894,0.0755238609398255,0.0,2.319071123057797,8.247092031462115,0.1995511042767151,0.0699333293773424,20.0,1.3715343377923135,
Kelly-Ann Baptiste,Athletics,Athletics Women's 4 x 100 metres Relay,TTO,2008.0,No medal,4.0,1.0,2004.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,2.041912406366776,8.339198959692153,0.1870710917224719,0.0680117856569042,24.0,0.8640887251947442,0.0
Semoy Hackett,Athletics,Athletics Women's 4 x 100 metres Relay,TTO,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,8.20099844790801,0.1906614492029894,0.0755238609398255,0.0,2.319071123057797,8.247092031462115,0.1995511042767151,0.0699333293773424,20.0,1.3715343377923135,0.0
Stann Waithe,Athletics,Athletics Men's 4 x 400 metres Relay,TTO,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,8.20099844790801,0.1906614492029894,0.0755238609398255,0.0,2.319071123057797,8.247092031462115,0.1995511042767151,0.0699333293773424,20.0,1.3715343377923135,
Wanda Hutson,Athletics,Athletics Women's 4 x 100 metres Relay,TTO,2008.0,No medal,4.0,1.0,2004.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,2.041912406366776,8.339198959692153,0.1870710917224719,0.0680117856569042,24.0,0.8640887251947442,
Bohdan Nikishyn,Fencing,"Fencing Men's epee, Team",UKR,2008.0,No medal,4.0,1.0,2004.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,2.208770510447893,9.013034389575658,0.0637101280901891,0.1751611171329549,24.0,0.4624514967248435,
Daryna Stepaniuk,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,UKR,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.0175163799205,0.0925475732991621,0.0717594071467206,0.0,2.193863778734456,9.61454109176575,0.0785376567747077,0.071698500604377,20.0,1.3932238164635473,
Daryna Stepaniuk,Swimming,Swimming Women's 4 x 100 metres Medley Relay,UKR,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.0175163799205,0.0925475732991621,0.0717594071467206,0.0,2.193863778734456,9.61454109176575,0.0785376567747077,0.071698500604377,20.0,1.3932238164635473,
Dmytro Chumak,Fencing,"Fencing Men's epee, Team",UKR,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,8.70179376728411,0.0618364109850179,0.1283797320723318,0.0,2.536794594561172,8.99862676787057,0.0643956344946985,0.1814191729896027,20.0,0.4242394103674525,
Halyna Pundyk,Fencing,"Fencing Women's Sabre, Team",UKR,2008.0,Gold,4.0,10.0,2008.0,16.0,11.5,8.70179376728411,0.0618364109850179,0.1283797320723318,0.0,2.536794594561172,8.99862676787057,0.0643956344946985,0.1814191729896027,20.0,1.9515012876902817,
Hanna Dzerkal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,UKR,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.0175163799205,0.0925475732991621,0.0717594071467206,0.0,2.193863778734456,9.61454109176575,0.0785376567747077,0.071698500604377,20.0,1.3932238164635473,
Iryna Amshennikova,Swimming,Swimming Women's 4 x 100 metres Medley Relay,UKR,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.0175163799205,0.0925475732991621,0.0717594071467206,0.0,2.193863778734456,9.61454109176575,0.0785376567747077,0.071698500604377,20.0,1.3932238164635473,
Iryna Shepetiuk,Athletics,Athletics Women's 4 x 100 metres Relay,UKR,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,9.27519699244966,0.2189971313429506,0.0677406453346829,0.0,1.984400727927643,10.05226237424558,0.1717842926121615,0.0906790156722526,20.0,1.3848293417229627,
Kateryna Dikidzhy,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,UKR,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.0175163799205,0.0925475732991621,0.0717594071467206,0.0,2.193863778734456,9.61454109176575,0.0785376567747077,0.071698500604377,20.0,1.3932238164635473,
Kateryna Zubkova,Swimming,Swimming Women's 4 x 100 metres Medley Relay,UKR,2008.0,No medal,4.0,1.0,2004.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,2.1637324188428417,9.539732209667228,0.0772145479028157,0.0725784785237446,24.0,0.8382442114282591,
Kseniya Karandiuk,Athletics,Athletics Women's 4 x 400 metres Relay,UKR,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,9.27519699244966,0.2189971313429506,0.0677406453346829,0.0,1.984400727927643,10.05226237424558,0.1717842926121615,0.0906790156722526,20.0,1.3848293417229627,
Liubomyr Polataiko,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",UKR,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,9.712462837315044,0.053900791153453,0.0933310792887193,0.0,2.1931772205252784,9.788157508475877,0.0525331077616636,0.0781384695949063,20.0,1.0245113199749316,
Maksym Khvorost,Fencing,"Fencing Men's epee, Team",UKR,2008.0,No medal,4.0,1.0,2004.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,2.208770510447893,9.013034389575658,0.0637101280901891,0.1751611171329549,24.0,0.4624514967248435,
Maksym Polishchuk,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",UKR,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,9.712462837315044,0.053900791153453,0.0933310792887193,0.0,2.1931772205252784,9.788157508475877,0.0525331077616636,0.0781384695949063,20.0,1.0245113199749316,
Nataliya Khudiakova,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,UKR,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,10.0175163799205,0.0925475732991621,0.0717594071467206,0.0,2.193863778734456,9.61454109176575,0.0785376567747077,0.071698500604377,20.0,1.3932238164635473,
Nataliya Lialchuk-mustafeyeva,Rowing,Rowing Women's Quadruple Sculls,UKR,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,13.44920857051269,0.1500996110254659,0.1820427591506315,0.0,1.90322702081702,13.44431873151045,0.1196019771268092,0.1544741418999874,20.0,0.7041079689350016,
Nataliya Pohrebniak,Athletics,Athletics Women's 4 x 100 metres Relay,UKR,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,9.27519699244966,0.2189971313429506,0.0677406453346829,0.0,1.984400727927643,10.05226237424558,0.1717842926121615,0.0906790156722526,20.0,1.3848293417229627,
Nataliya Pyhyda,Athletics,Athletics Women's 4 x 100 metres Relay,UKR,2008.0,No medal,4.0,1.0,2008.0,16.0,2.5,9.27519699244966,0.2189971313429506,0.0677406453346829,0.0,1.984400727927643,10.05226237424558,0.1717842926121615,0.0906790156722526,20.0,1.3848293417229627,
Nataliya Pyhyda,Athletics,Athletics Women's 4 x 400 metres Relay,UKR,2008.0,No medal,4.0,1.0,2004.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,1.966109982353826,9.95624652673168,0.1781965211591215,0.088766766530065,24.0,0.7492437487773953,0.0
